date,payment_method,amount,transaction_count,company,dayofweek,month,year,is_weekend
2024-09-23,CASH,178.82,35,cpl,0,9,2024,0
2024-09-23,SUMUP,1319.21,172,cpl,0,9,2024,0
2024-09-24,CASH,419.09,83,cpl,1,9,2024,0
2024-09-24,SUMUP,1226.6,173,cpl,1,9,2024,0
2024-09-25,CASH,220.5,51,cpl,2,9,2024,0
2024-09-25,SUMUP,1621.09,232,cpl,2,9,2024,0
2024-09-26,CASH,405.07,84,cpl,3,9,2024,0
2024-09-26,SUMUP,1587.19,219,cpl,3,9,2024,0
2024-09-27,CASH,472.63,79,cpl,4,9,2024,0
2024-09-27,SUMUP,1971.85,256,cpl,4,9,2024,0
2024-09-28,CASH,294.58,55,cpl,5,9,2024,1
2024-09-28,SUMUP,3209.88,352,cpl,5,9,2024,1
2024-09-29,CASH,400.98,66,cpl,6,9,2024,1
2024-09-29,SUMUP,2074.37,216,cpl,6,9,2024,1
2024-09-30,CASH,320.19,57,cpl,0,9,2024,0
2024-09-30,SUMUP,1502.94,215,cpl,0,9,2024,0
2024-10-01,CASH,322.05,64,cpl,1,10,2024,0
2024-10-01,SUMUP,1512.79,202,cpl,1,10,2024,0
2024-10-02,CASH,364.49,59,cpl,2,10,2024,0
2024-10-02,SUMUP,1611.95,224,cpl,2,10,2024,0
2024-10-03,CASH,409.32,78,cpl,3,10,2024,0
2024-10-03,SUMUP,1926.74,262,cpl,3,10,2024,0
2024-10-04,CASH,287.83,59,cpl,4,10,2024,0
2024-10-04,SUMUP,2493.15,295,cpl,4,10,2024,0
2024-10-04,VOUCHER,8.35,1,cpl,4,10,2024,0
2024-10-05,CASH,406.96,79,cpl,5,10,2024,1
2024-10-05,SUMUP,3258.09,361,cpl,5,10,2024,1
2024-10-05,VOUCHER,0.0,2,cpl,5,10,2024,1
2024-10-06,CASH,199.1,33,cpl,6,10,2024,1
2024-10-06,SUMUP,2044.35,220,cpl,6,10,2024,1
2024-10-06,VOUCHER,21.1,1,cpl,6,10,2024,1
2024-10-07,CASH,323.57,65,cpl,0,10,2024,0
2024-10-07,SUMUP,1699.58,223,cpl,0,10,2024,0
2024-10-08,CASH,203.31,41,cpl,1,10,2024,0
2024-10-08,SUMUP,1569.67,203,cpl,1,10,2024,0
2024-10-09,CASH,307.94,59,cpl,2,10,2024,0
2024-10-09,SUMUP,1699.79,212,cpl,2,10,2024,0
2024-10-10,CASH,363.05,67,cpl,3,10,2024,0
2024-10-10,SUMUP,1859.93,249,cpl,3,10,2024,0
2024-10-10,VOUCHER,8.9,1,cpl,3,10,2024,0
2024-10-11,CASH,309.91,60,cpl,4,10,2024,0
2024-10-11,SUMUP,2456.4,299,cpl,4,10,2024,0
2024-10-12,CASH,370.13,63,cpl,5,10,2024,1
2024-10-12,SUMUP,3133.47,356,cpl,5,10,2024,1
2024-10-12,VOUCHER,12.35,3,cpl,5,10,2024,1
2024-10-13,CASH,224.96,28,cpl,6,10,2024,1
2024-10-13,SUMUP,1982.6100000000001,227,cpl,6,10,2024,1
2024-10-14,CASH,372.37,62,cpl,0,10,2024,0
2024-10-14,SUMUP,1674.17,239,cpl,0,10,2024,0
2024-10-15,CASH,208.1,48,cpl,1,10,2024,0
2024-10-15,SUMUP,1449.46,194,cpl,1,10,2024,0
2024-10-16,CASH,279.19,57,cpl,2,10,2024,0
2024-10-16,SUMUP,1553.6,183,cpl,2,10,2024,0
2024-10-16,VOUCHER,24.3,1,cpl,2,10,2024,0
2024-10-17,CASH,446.95,78,cpl,3,10,2024,0
2024-10-17,SUMUP,1846.69,240,cpl,3,10,2024,0
2024-10-18,CASH,272.33,53,cpl,4,10,2024,0
2024-10-18,SUMUP,2431.75,313,cpl,4,10,2024,0
2024-10-18,VOUCHER,5.7,1,cpl,4,10,2024,0
2024-10-19,CASH,340.69,54,cpl,5,10,2024,1
2024-10-19,SUMUP,3139.69,348,cpl,5,10,2024,1
2024-10-20,CASH,205.77,27,cpl,6,10,2024,1
2024-10-20,SUMUP,1830.16,205,cpl,6,10,2024,1
2024-10-20,VOUCHER,7.65,1,cpl,6,10,2024,1
2024-10-21,CASH,342.46,58,cpl,0,10,2024,0
2024-10-21,SUMUP,1675.23,237,cpl,0,10,2024,0
2024-10-22,CASH,297.38,56,cpl,1,10,2024,0
2024-10-22,SUMUP,1522.44,211,cpl,1,10,2024,0
2024-10-23,CASH,269.94,57,cpl,2,10,2024,0
2024-10-23,SUMUP,1726.53,223,cpl,2,10,2024,0
2024-10-24,CASH,287.52,50,cpl,3,10,2024,0
2024-10-24,SUMUP,1775.58,232,cpl,3,10,2024,0
2024-10-24,VOUCHER,8.15,1,cpl,3,10,2024,0
2024-10-25,CASH,468.53000000000003,77,cpl,4,10,2024,0
2024-10-25,SUMUP,2291.06,253,cpl,4,10,2024,0
2024-10-26,CASH,398.63,59,cpl,5,10,2024,1
2024-10-26,SUMUP,3467.86,366,cpl,5,10,2024,1
2024-10-26,VOUCHER,0.0,2,cpl,5,10,2024,1
2024-10-27,CASH,193.34,29,cpl,6,10,2024,1
2024-10-27,SUMUP,2189.3,225,cpl,6,10,2024,1
2024-10-28,CASH,378.48,66,cpl,0,10,2024,0
2024-10-28,SUMUP,2127.1,255,cpl,0,10,2024,0
2024-10-28,VOUCHER,4.4,1,cpl,0,10,2024,0
2024-10-29,CASH,312.59,62,cpl,1,10,2024,0
2024-10-29,SUMUP,1965.81,256,cpl,1,10,2024,0
2024-10-30,CASH,408.12,68,cpl,2,10,2024,0
2024-10-30,SUMUP,1811.77,229,cpl,2,10,2024,0
2024-10-31,CASH,407.92,81,cpl,3,10,2024,0
2024-10-31,OTHER,0.0,2,cpl,3,10,2024,0
2024-10-31,SUMUP,2319.08,299,cpl,3,10,2024,0
2024-11-01,CASH,307.7,51,cpl,4,11,2024,0
2024-11-01,SUMUP,2263.53,257,cpl,4,11,2024,0
2024-11-01,VOUCHER,21.0,1,cpl,4,11,2024,0
2024-11-02,CASH,393.02,65,cpl,5,11,2024,1
2024-11-02,SUMUP,2932.11,325,cpl,5,11,2024,1
2024-11-03,CASH,168.57,22,cpl,6,11,2024,1
2024-11-03,SUMUP,1671.14,183,cpl,6,11,2024,1
2024-11-04,CASH,374.63,70,cpl,0,11,2024,0
2024-11-04,SUMUP,1628.1100000000001,213,cpl,0,11,2024,0
2024-11-05,CASH,314.31,60,cpl,1,11,2024,0
2024-11-05,SUMUP,1488.59,211,cpl,1,11,2024,0
2024-11-06,CASH,288.87,50,cpl,2,11,2024,0
2024-11-06,SUMUP,1716.89,215,cpl,2,11,2024,0
2024-11-07,CASH,356.64,70,cpl,3,11,2024,0
2024-11-07,SUMUP,1571.35,210,cpl,3,11,2024,0
2024-11-08,CASH,296.88,54,cpl,4,11,2024,0
2024-11-08,SUMUP,2211.81,281,cpl,4,11,2024,0
2024-11-09,CASH,355.69,62,cpl,5,11,2024,1
2024-11-09,SUMUP,3268.62,363,cpl,5,11,2024,1
2024-11-09,VOUCHER,13.8,1,cpl,5,11,2024,1
2024-11-10,CASH,189.7,30,cpl,6,11,2024,1
2024-11-10,SUMUP,1814.16,190,cpl,6,11,2024,1
2024-11-11,CASH,449.16,76,cpl,0,11,2024,0
2024-11-11,SUMUP,1498.28,188,cpl,0,11,2024,0
2024-11-11,VOUCHER,17.9,5,cpl,0,11,2024,0
2024-11-12,CASH,296.28,61,cpl,1,11,2024,0
2024-11-12,SUMUP,1821.84,240,cpl,1,11,2024,0
2024-11-13,CASH,203.52,43,cpl,2,11,2024,0
2024-11-13,SUMUP,1631.74,221,cpl,2,11,2024,0
2024-11-14,CASH,283.12,47,cpl,3,11,2024,0
2024-11-14,SUMUP,1644.41,208,cpl,3,11,2024,0
2024-11-15,CASH,381.99,63,cpl,4,11,2024,0
2024-11-15,SUMUP,2101.05,270,cpl,4,11,2024,0
2024-11-16,CASH,292.94,55,cpl,5,11,2024,1
2024-11-16,SUMUP,3174.31,352,cpl,5,11,2024,1
2024-11-16,VOUCHER,30.0,1,cpl,5,11,2024,1
2024-11-17,CASH,129.35,22,cpl,6,11,2024,1
2024-11-17,SUMUP,2006.22,216,cpl,6,11,2024,1
2024-11-18,CASH,317.95,62,cpl,0,11,2024,0
2024-11-18,SUMUP,1876.65,261,cpl,0,11,2024,0
2024-11-19,CASH,205.98,44,cpl,1,11,2024,0
2024-11-19,SUMUP,1432.22,187,cpl,1,11,2024,0
2024-11-19,VOUCHER,6.9,1,cpl,1,11,2024,0
2024-11-20,CASH,261.07,50,cpl,2,11,2024,0
2024-11-20,SUMUP,1732.39,225,cpl,2,11,2024,0
2024-11-21,CASH,268.86,54,cpl,3,11,2024,0
2024-11-21,SUMUP,1935.48,257,cpl,3,11,2024,0
2024-11-22,CASH,243.15,47,cpl,4,11,2024,0
2024-11-22,SUMUP,1954.8,234,cpl,4,11,2024,0
2024-11-23,CASH,253.85,42,cpl,5,11,2024,1
2024-11-23,SUMUP,2656.31,288,cpl,5,11,2024,1
2024-11-24,CASH,124.2,16,cpl,6,11,2024,1
2024-11-24,SUMUP,1861.55,203,cpl,6,11,2024,1
2024-11-25,CASH,354.57,65,cpl,0,11,2024,0
2024-11-25,SUMUP,1693.89,218,cpl,0,11,2024,0
2024-11-26,CASH,284.37,57,cpl,1,11,2024,0
2024-11-26,SUMUP,1629.19,228,cpl,1,11,2024,0
2024-11-27,CASH,311.66,54,cpl,2,11,2024,0
2024-11-27,SUMUP,1665.46,201,cpl,2,11,2024,0
2024-11-27,VOUCHER,0.0,4,cpl,2,11,2024,0
2024-11-28,CASH,372.19,73,cpl,3,11,2024,0
2024-11-28,SUMUP,1931.98,256,cpl,3,11,2024,0
2024-11-29,CASH,440.55,78,cpl,4,11,2024,0
2024-11-29,SUMUP,2236.28,298,cpl,4,11,2024,0
2024-11-30,CASH,379.51,61,cpl,5,11,2024,1
2024-11-30,SUMUP,2981.29,347,cpl,5,11,2024,1
2024-12-01,CASH,165.77,28,cpl,6,12,2024,1
2024-12-01,SUMUP,1617.66,175,cpl,6,12,2024,1
2024-12-02,CASH,246.22,46,cpl,0,12,2024,0
2024-12-02,SUMUP,1582.08,218,cpl,0,12,2024,0
2024-12-02,VOUCHER,3.4,1,cpl,0,12,2024,0
2024-12-03,CASH,311.58,56,cpl,1,12,2024,0
2024-12-03,SUMUP,1816.82,243,cpl,1,12,2024,0
2024-12-03,VOUCHER,25.4,1,cpl,1,12,2024,0
2024-12-04,CASH,293.31,52,cpl,2,12,2024,0
2024-12-04,SUMUP,1845.38,238,cpl,2,12,2024,0
2024-12-04,VOUCHER,10.0,1,cpl,2,12,2024,0
2024-12-05,CASH,310.42,65,cpl,3,12,2024,0
2024-12-05,SUMUP,1694.71,205,cpl,3,12,2024,0
2024-12-06,CASH,360.67,71,cpl,4,12,2024,0
2024-12-06,SUMUP,2452.95,285,cpl,4,12,2024,0
2024-12-07,CASH,414.67,66,cpl,5,12,2024,1
2024-12-07,SUMUP,2892.13,314,cpl,5,12,2024,1
2024-12-07,VOUCHER,19.4,2,cpl,5,12,2024,1
2024-12-08,CASH,113.45,20,cpl,6,12,2024,1
2024-12-08,SUMUP,1431.32,152,cpl,6,12,2024,1
2024-12-09,CASH,392.98,60,cpl,0,12,2024,0
2024-12-09,SUMUP,1923.65,251,cpl,0,12,2024,0
2024-12-10,CASH,341.37,63,cpl,1,12,2024,0
2024-12-10,SUMUP,1588.39,211,cpl,1,12,2024,0
2024-12-11,CASH,271.56,50,cpl,2,12,2024,0
2024-12-11,SUMUP,1718.18,202,cpl,2,12,2024,0
2024-12-12,CASH,314.68,53,cpl,3,12,2024,0
2024-12-12,SUMUP,1950.07,228,cpl,3,12,2024,0
2024-12-12,VOUCHER,7.45,1,cpl,3,12,2024,0
2024-12-13,CASH,218.55,41,cpl,4,12,2024,0
2024-12-13,SUMUP,1933.13,229,cpl,4,12,2024,0
2024-12-14,CASH,460.66,69,cpl,5,12,2024,1
2024-12-14,SUMUP,3107.73,310,cpl,5,12,2024,1
2024-12-14,VOUCHER,18.35,2,cpl,5,12,2024,1
2024-12-15,CASH,108.78,17,cpl,6,12,2024,1
2024-12-15,SUMUP,1715.94,188,cpl,6,12,2024,1
2024-12-16,CASH,410.25,69,cpl,0,12,2024,0
2024-12-16,SUMUP,1899.57,233,cpl,0,12,2024,0
2024-12-17,CASH,306.94,52,cpl,1,12,2024,0
2024-12-17,SUMUP,1834.63,227,cpl,1,12,2024,0
2024-12-18,CASH,209.81,44,cpl,2,12,2024,0
2024-12-18,SUMUP,1864.01,220,cpl,2,12,2024,0
2024-12-19,CASH,385.42,71,cpl,3,12,2024,0
2024-12-19,SUMUP,1933.14,236,cpl,3,12,2024,0
2024-12-20,CASH,486.92,74,cpl,4,12,2024,0
2024-12-20,SUMUP,2437.08,276,cpl,4,12,2024,0
2024-12-21,CASH,398.46999999999997,64,cpl,5,12,2024,1
2024-12-21,SUMUP,3209.88,324,cpl,5,12,2024,1
2024-12-22,CASH,253.4,32,cpl,6,12,2024,1
2024-12-22,SUMUP,1857.02,179,cpl,6,12,2024,1
2024-12-23,CASH,379.39,67,cpl,0,12,2024,0
2024-12-23,SUMUP,3003.65,320,cpl,0,12,2024,0
2024-12-24,CASH,356.25,51,cpl,1,12,2024,0
2024-12-24,SUMUP,2740.97,267,cpl,1,12,2024,0
2024-12-24,VOUCHER,43.6,2,cpl,1,12,2024,0
2024-12-28,CASH,402.25,50,cpl,5,12,2024,1
2024-12-28,SUMUP,2166.35,238,cpl,5,12,2024,1
2024-12-29,CASH,163.93,25,cpl,6,12,2024,1
2024-12-29,SUMUP,1493.43,160,cpl,6,12,2024,1
2024-12-30,CASH,230.01999999999998,41,cpl,0,12,2024,0
2024-12-30,SUMUP,1895.74,225,cpl,0,12,2024,0
2024-12-30,VOUCHER,2.8,1,cpl,0,12,2024,0
2024-12-31,CASH,238.71,30,cpl,1,12,2024,0
2024-12-31,SUMUP,1921.84,219,cpl,1,12,2024,0
2025-01-02,CASH,346.25,53,cpl,3,1,2025,0
2025-01-02,SUMUP,1804.23,219,cpl,3,1,2025,0
2025-01-02,VOUCHER,46.3,2,cpl,3,1,2025,0
2025-01-03,CASH,357.84,59,cpl,4,1,2025,0
2025-01-03,SUMUP,1981.57,244,cpl,4,1,2025,0
2025-01-03,VOUCHER,2.8,1,cpl,4,1,2025,0
2025-01-04,CASH,335.07,56,cpl,5,1,2025,1
2025-01-04,SUMUP,2751.06,325,cpl,5,1,2025,1
2025-01-05,CASH,129.7,19,cpl,6,1,2025,1
2025-01-05,SUMUP,1444.47,152,cpl,6,1,2025,1
2025-01-05,VOUCHER,23.15,2,cpl,6,1,2025,1
2025-01-06,CASH,112.85,17,cpl,0,1,2025,0
2025-01-06,SUMUP,1102.07,129,cpl,0,1,2025,0
2025-01-07,CASH,233.2,40,cpl,1,1,2025,0
2025-01-07,SUMUP,1331.6299999999999,173,cpl,1,1,2025,0
2025-01-08,CASH,174.9,27,cpl,2,1,2025,0
2025-01-08,SUMUP,1173.66,148,cpl,2,1,2025,0
2025-01-08,VOUCHER,2.2,1,cpl,2,1,2025,0
2025-01-09,CASH,191.85,35,cpl,3,1,2025,0
2025-01-09,SUMUP,1865.11,230,cpl,3,1,2025,0
2025-01-10,CASH,262.67,45,cpl,4,1,2025,0
2025-01-10,SUMUP,1818.77,216,cpl,4,1,2025,0
2025-01-10,VOUCHER,2.8,1,cpl,4,1,2025,0
2025-01-11,CASH,177.15,28,cpl,5,1,2025,1
2025-01-11,SUMUP,2881.83,303,cpl,5,1,2025,1
2025-01-12,CASH,102.45,13,cpl,6,1,2025,1
2025-01-12,SUMUP,1779.17,184,cpl,6,1,2025,1
2025-01-12,VOUCHER,0.0,1,cpl,6,1,2025,1
2025-01-13,CASH,202.62,39,cpl,0,1,2025,0
2025-01-13,SUMUP,1545.84,214,cpl,0,1,2025,0
2025-01-14,CASH,236.32,45,cpl,1,1,2025,0
2025-01-14,SUMUP,1442.17,191,cpl,1,1,2025,0
2025-01-14,VOUCHER,2.8,1,cpl,1,1,2025,0
2025-01-15,CASH,293.38,54,cpl,2,1,2025,0
2025-01-15,SUMUP,1383.1,182,cpl,2,1,2025,0
2025-01-15,VOUCHER,5.15,6,cpl,2,1,2025,0
2025-01-16,CASH,326.5,53,cpl,3,1,2025,0
2025-01-16,SUMUP,1791.97,243,cpl,3,1,2025,0
2025-01-17,CASH,296.1,59,cpl,4,1,2025,0
2025-01-17,SUMUP,2122.39,266,cpl,4,1,2025,0
2025-01-18,CASH,364.7,64,cpl,5,1,2025,1
2025-01-18,SUMUP,2994.75,324,cpl,5,1,2025,1
2025-01-18,VOUCHER,0.0,2,cpl,5,1,2025,1
2025-01-19,CASH,121.2,20,cpl,6,1,2025,1
2025-01-19,SUMUP,1754.0,189,cpl,6,1,2025,1
2025-01-20,CASH,245.16,46,cpl,0,1,2025,0
2025-01-20,SUMUP,1598.73,215,cpl,0,1,2025,0
2025-01-21,CASH,289.61,50,cpl,1,1,2025,0
2025-01-21,SUMUP,1312.01,188,cpl,1,1,2025,0
2025-01-21,VOUCHER,5.3,1,cpl,1,1,2025,0
2025-01-22,CASH,261.75,45,cpl,2,1,2025,0
2025-01-22,SUMUP,1506.77,190,cpl,2,1,2025,0
2025-01-23,CASH,302.59,56,cpl,3,1,2025,0
2025-01-23,SUMUP,1696.55,219,cpl,3,1,2025,0
2025-01-24,CASH,288.22,46,cpl,4,1,2025,0
2025-01-24,OTHER,15.5,1,cpl,4,1,2025,0
2025-01-24,SUMUP,1896.01,227,cpl,4,1,2025,0
2025-01-25,CASH,279.4,46,cpl,5,1,2025,1
2025-01-25,SUMUP,3038.57,322,cpl,5,1,2025,1
2025-01-26,CASH,239.25,37,cpl,6,1,2025,1
2025-01-26,SUMUP,1725.29,175,cpl,6,1,2025,1
2025-01-27,CASH,292.33,53,cpl,0,1,2025,0
2025-01-27,OTHER,0.0,2,cpl,0,1,2025,0
2025-01-27,SUMUP,1707.3,227,cpl,0,1,2025,0
2025-01-28,CASH,250.09,51,cpl,1,1,2025,0
2025-01-28,SUMUP,1689.59,212,cpl,1,1,2025,0
2025-01-29,CASH,210.23,42,cpl,2,1,2025,0
2025-01-29,SUMUP,1737.42,234,cpl,2,1,2025,0
2025-01-29,VOUCHER,37.5,2,cpl,2,1,2025,0
2025-01-30,CASH,284.55,54,cpl,3,1,2025,0
2025-01-30,SUMUP,2202.02,275,cpl,3,1,2025,0
2025-01-31,CASH,252.59,55,cpl,4,1,2025,0
2025-01-31,SUMUP,2301.32,284,cpl,4,1,2025,0
2025-01-31,VOUCHER,2.2,1,cpl,4,1,2025,0
2025-02-01,CASH,363.15,57,cpl,5,2,2025,1
2025-02-01,SUMUP,3150.08,337,cpl,5,2,2025,1
2025-02-01,VOUCHER,10.0,1,cpl,5,2,2025,1
2025-02-02,CASH,181.6,31,cpl,6,2,2025,1
2025-02-02,SUMUP,1950.79,197,cpl,6,2,2025,1
2025-02-02,VOUCHER,5.5,1,cpl,6,2,2025,1
2025-02-03,CASH,338.39,56,cpl,0,2,2025,0
2025-02-03,SUMUP,1602.27,234,cpl,0,2,2025,0
2025-02-03,VOUCHER,5.8,1,cpl,0,2,2025,0
2025-02-04,CASH,295.2,57,cpl,1,2,2025,0
2025-02-04,SUMUP,1635.12,223,cpl,1,2,2025,0
2025-02-05,CASH,325.62,58,cpl,2,2,2025,0
2025-02-05,SUMUP,1554.93,196,cpl,2,2,2025,0
2025-02-06,CASH,429.35,71,cpl,3,2,2025,0
2025-02-06,SUMUP,1760.05,227,cpl,3,2,2025,0
2025-02-07,CASH,264.48,48,cpl,4,2,2025,0
2025-02-07,SUMUP,2292.34,274,cpl,4,2,2025,0
2025-02-07,VOUCHER,2.2,1,cpl,4,2,2025,0
2025-02-08,CASH,295.58,50,cpl,5,2,2025,1
2025-02-08,SUMUP,3097.08,325,cpl,5,2,2025,1
2025-02-09,CASH,132.1,23,cpl,6,2,2025,1
2025-02-09,SUMUP,2141.9,213,cpl,6,2,2025,1
2025-02-09,VOUCHER,13.1,1,cpl,6,2,2025,1
2025-02-10,CASH,384.31,70,cpl,0,2,2025,0
2025-02-10,SUMUP,1718.4,224,cpl,0,2,2025,0
2025-02-11,CASH,217.21,46,cpl,1,2,2025,0
2025-02-11,SUMUP,1642.47,209,cpl,1,2,2025,0
2025-02-12,CASH,246.32,48,cpl,2,2,2025,0
2025-02-12,SUMUP,1679.46,211,cpl,2,2,2025,0
2025-02-13,CASH,285.86,49,cpl,3,2,2025,0
2025-02-13,SUMUP,1984.38,240,cpl,3,2,2025,0
2025-02-14,CASH,333.72,53,cpl,4,2,2025,0
2025-02-14,SUMUP,2579.17,317,cpl,4,2,2025,0
2025-02-14,VOUCHER,23.35,2,cpl,4,2,2025,0
2025-02-15,CASH,362.15,66,cpl,5,2,2025,1
2025-02-15,SUMUP,3117.66,352,cpl,5,2,2025,1
2025-02-16,CASH,107.32,20,cpl,6,2,2025,1
2025-02-16,SUMUP,2086.15,199,cpl,6,2,2025,1
2025-02-17,CASH,289.06,64,cpl,0,2,2025,0
2025-02-17,SUMUP,1921.89,229,cpl,0,2,2025,0
2025-02-18,CASH,340.04,67,cpl,1,2,2025,0
2025-02-18,SUMUP,1780.16,230,cpl,1,2,2025,0
2025-02-19,CASH,341.95,59,cpl,2,2,2025,0
2025-02-19,SUMUP,1657.77,218,cpl,2,2,2025,0
2025-02-20,CASH,437.46,71,cpl,3,2,2025,0
2025-02-20,SUMUP,1978.22,241,cpl,3,2,2025,0
2025-02-21,CASH,367.25,61,cpl,4,2,2025,0
2025-02-21,SUMUP,2347.61,267,cpl,4,2,2025,0
2025-02-22,CASH,357.56,56,cpl,5,2,2025,1
2025-02-22,SUMUP,3113.74,345,cpl,5,2,2025,1
2025-02-22,VOUCHER,29.810000000000002,3,cpl,5,2,2025,1
