date,category,revenue,quantity,company,dayofweek,month,year,is_weekend
2024-01-02,Bread,249.7,80,cpl,1,1,2024,0
2024-01-02,Cafe Counter,50.400000000000006,12,cpl,1,1,2024,0
2024-01-02,Cafe Menu,20.0,4,cpl,1,1,2024,0
2024-01-02,Christmas,5.0,1,cpl,1,1,2024,0
2024-01-02,Cold Drinks,14.75,6,cpl,1,1,2024,0
2024-01-02,Counter Menu,124.0,31,cpl,1,1,2024,0
2024-01-02,External,112.96,35,cpl,1,1,2024,0
2024-01-02,Hot Drinks,286.82,88,cpl,1,1,2024,0
2024-01-02,Kids,3.1,2,cpl,1,1,2024,0
2024-01-02,Pastry,686.27,235,cpl,1,1,2024,0
2024-01-02,Retail,0.2,2,cpl,1,1,2024,0
2024-01-03,Bread,284.71,89,cpl,2,1,2024,0
2024-01-03,Cafe Counter,73.28,17,cpl,2,1,2024,0
2024-01-03,Christmas,4.0,1,cpl,2,1,2024,0
2024-01-03,Cold Drinks,7.5,3,cpl,2,1,2024,0
2024-01-03,Counter Menu,105.0,25,cpl,2,1,2024,0
2024-01-03,External,54.5,15,cpl,2,1,2024,0
2024-01-03,Hot Drinks,259.7,79,cpl,2,1,2024,0
2024-01-03,Kids,6.0,3,cpl,2,1,2024,0
2024-01-03,Pastry,615.76,213,cpl,2,1,2024,0
2024-01-03,Retail,34.88,8,cpl,2,1,2024,0
2024-01-04,Bread,336.72,106,cpl,3,1,2024,0
2024-01-04,Bread Retail,15.0,2,cpl,3,1,2024,0
2024-01-04,Cafe Counter,63.150000000000006,15,cpl,3,1,2024,0
2024-01-04,Cafe Menu,10.0,2,cpl,3,1,2024,0
2024-01-04,Christmas,19.0,5,cpl,3,1,2024,0
2024-01-04,Cold Drinks,13.5,4,cpl,3,1,2024,0
2024-01-04,Counter Menu,118.6,28,cpl,3,1,2024,0
2024-01-04,External,151.42000000000002,34,cpl,3,1,2024,0
2024-01-04,Hot Drinks,337.98,102,cpl,3,1,2024,0
2024-01-04,Kids,6.4,4,cpl,3,1,2024,0
2024-01-04,Pastry,637.86,220,cpl,3,1,2024,0
2024-01-04,Retail,42.120000000000005,15,cpl,3,1,2024,0
2024-01-05,Bread,409.39,132,cpl,4,1,2024,0
2024-01-05,Bread Retail,7.5,1,cpl,4,1,2024,0
2024-01-05,Cafe Counter,65.7,15,cpl,4,1,2024,0
2024-01-05,Cafe Menu,10.0,2,cpl,4,1,2024,0
2024-01-05,Christmas,4.0,1,cpl,4,1,2024,0
2024-01-05,Cold Drinks,10.0,4,cpl,4,1,2024,0
2024-01-05,Counter Menu,145.4,36,cpl,4,1,2024,0
2024-01-05,External,197.1,44,cpl,4,1,2024,0
2024-01-05,Hot Drinks,317.55,97,cpl,4,1,2024,0
2024-01-05,Kids,5.2,3,cpl,4,1,2024,0
2024-01-05,Pastry,896.6,310,cpl,4,1,2024,0
2024-01-05,Retail,62.230000000000004,19,cpl,4,1,2024,0
2024-01-06,Bread,582.24,179,cpl,5,1,2024,1
2024-01-06,Cafe Counter,39.6,9,cpl,5,1,2024,1
2024-01-06,Christmas,9.0,2,cpl,5,1,2024,1
2024-01-06,Cold Drinks,12.45,5,cpl,5,1,2024,1
2024-01-06,Counter Menu,168.42,41,cpl,5,1,2024,1
2024-01-06,External,241.87,54,cpl,5,1,2024,1
2024-01-06,Hot Drinks,456.90000000000003,137,cpl,5,1,2024,1
2024-01-06,Kids,3.2,2,cpl,5,1,2024,1
2024-01-06,Pastry,952.88,327,cpl,5,1,2024,1
2024-01-06,Retail,70.02,22,cpl,5,1,2024,1
2024-01-06,Sandwiches,7.7,2,cpl,5,1,2024,1
2024-01-07,Bread,423.99,138,cpl,6,1,2024,1
2024-01-07,Cafe Counter,35.7,8,cpl,6,1,2024,1
2024-01-07,Christmas,12.0,3,cpl,6,1,2024,1
2024-01-07,Cold Drinks,27.7,11,cpl,6,1,2024,1
2024-01-07,Counter Menu,125.6,32,cpl,6,1,2024,1
2024-01-07,Hot Drinks,367.1,109,cpl,6,1,2024,1
2024-01-07,Kids,7.2,4,cpl,6,1,2024,1
2024-01-07,Pastry,837.59,286,cpl,6,1,2024,1
2024-01-07,Retail,51.75,12,cpl,6,1,2024,1
2024-01-07,Sandwiches,10.5,3,cpl,6,1,2024,1
2024-01-08,Bread,334.24,117,cpl,0,1,2024,0
2024-01-08,Cafe Counter,94.5,21,cpl,0,1,2024,0
2024-01-08,Counter Menu,126.19999999999999,30,cpl,0,1,2024,0
2024-01-08,External,181.35,41,cpl,0,1,2024,0
2024-01-08,Hot Drinks,288.56,86,cpl,0,1,2024,0
2024-01-08,Kids,2.4,2,cpl,0,1,2024,0
2024-01-08,Pastry,713.03,249,cpl,0,1,2024,0
2024-01-08,Retail,31.4,8,cpl,0,1,2024,0
2024-01-09,Bread,443.66,148,cpl,1,1,2024,0
2024-01-09,Cafe Counter,229.5,51,cpl,1,1,2024,0
2024-01-09,Christmas,4.0,1,cpl,1,1,2024,0
2024-01-09,Counter Menu,21.0,5,cpl,1,1,2024,0
2024-01-09,External,139.05,31,cpl,1,1,2024,0
2024-01-09,Hot Drinks,252.17000000000002,78,cpl,1,1,2024,0
2024-01-09,Kids,1.2,1,cpl,1,1,2024,0
2024-01-09,Pastry,758.32,238,cpl,1,1,2024,0
2024-01-09,Retail,42.84,10,cpl,1,1,2024,0
2024-01-10,Bread,427.21,140,cpl,2,1,2024,0
2024-01-10,Cafe Counter,165.37,38,cpl,2,1,2024,0
2024-01-10,Cold Drinks,11.870000000000001,5,cpl,2,1,2024,0
2024-01-10,Counter Menu,2.8,1,cpl,2,1,2024,0
2024-01-10,External,128.02,30,cpl,2,1,2024,0
2024-01-10,Gifts,15.0,1,cpl,2,1,2024,0
2024-01-10,Hot Drinks,291.53000000000003,88,cpl,2,1,2024,0
2024-01-10,Kids,2.0,1,cpl,2,1,2024,0
2024-01-10,Pastry,496.7,154,cpl,2,1,2024,0
2024-01-10,Retail,14.67,3,cpl,2,1,2024,0
2024-01-11,Bread,388.66,135,cpl,3,1,2024,0
2024-01-11,Cafe Counter,139.55,31,cpl,3,1,2024,0
2024-01-11,Cold Drinks,4.75,2,cpl,3,1,2024,0
2024-01-11,Counter Menu,10.8,3,cpl,3,1,2024,0
2024-01-11,External,133.2,30,cpl,3,1,2024,0
2024-01-11,Gifts,10.0,1,cpl,3,1,2024,0
2024-01-11,Hot Drinks,228.88,69,cpl,3,1,2024,0
2024-01-11,Kids,1.2,1,cpl,3,1,2024,0
2024-01-11,Pastry,663.49,208,cpl,3,1,2024,0
2024-01-11,Retail,35.72,12,cpl,3,1,2024,0
2024-01-11,Sandwiches,8.4,2,cpl,3,1,2024,0
2024-01-12,Bread,501.78000000000003,164,cpl,4,1,2024,0
2024-01-12,Cafe Counter,221.5,49,cpl,4,1,2024,0
2024-01-12,Christmas,5.0,1,cpl,4,1,2024,0
2024-01-12,Cold Drinks,5.0,3,cpl,4,1,2024,0
2024-01-12,Counter Menu,11.2,4,cpl,4,1,2024,0
2024-01-12,External,139.05,32,cpl,4,1,2024,0
2024-01-12,Hot Drinks,384.75,118,cpl,4,1,2024,0
2024-01-12,Kids,2.0,1,cpl,4,1,2024,0
2024-01-12,Pastry,989.5600000000001,311,cpl,4,1,2024,0
2024-01-12,Retail,75.03,25,cpl,4,1,2024,0
2024-01-13,Bread,661.62,208,cpl,5,1,2024,1
2024-01-13,Cafe Counter,201.37,45,cpl,5,1,2024,1
2024-01-13,Cold Drinks,40.08,15,cpl,5,1,2024,1
2024-01-13,Counter Menu,8.399999999999999,3,cpl,5,1,2024,1
2024-01-13,External,145.8,33,cpl,5,1,2024,1
2024-01-13,Hot Drinks,439.61,133,cpl,5,1,2024,1
2024-01-13,Kids,12.4,7,cpl,5,1,2024,1
2024-01-13,Pastry,1099.78,340,cpl,5,1,2024,1
2024-01-13,Retail,113.4,28,cpl,5,1,2024,1
2024-01-14,Bread,437.01,146,cpl,6,1,2024,1
2024-01-14,Cafe Counter,176.0,39,cpl,6,1,2024,1
2024-01-14,Christmas,4.0,1,cpl,6,1,2024,1
2024-01-14,Cold Drinks,17.5,7,cpl,6,1,2024,1
2024-01-14,Counter Menu,2.8,1,cpl,6,1,2024,1
2024-01-14,Hot Drinks,363.1,110,cpl,6,1,2024,1
2024-01-14,Kids,5.9,5,cpl,6,1,2024,1
2024-01-14,Pastry,970.52,298,cpl,6,1,2024,1
2024-01-14,Retail,27.83,8,cpl,6,1,2024,1
2024-01-15,Bread,290.3,97,cpl,0,1,2024,0
2024-01-15,Cafe Counter,117.0,26,cpl,0,1,2024,0
2024-01-15,Christmas,8.0,2,cpl,0,1,2024,0
2024-01-15,Cold Drinks,2.5,2,cpl,0,1,2024,0
2024-01-15,Counter Menu,12.0,3,cpl,0,1,2024,0
2024-01-15,External,105.97,25,cpl,0,1,2024,0
2024-01-15,Hot Drinks,319.75,96,cpl,0,1,2024,0
2024-01-15,Pastry,724.54,221,cpl,0,1,2024,0
2024-01-15,Retail,35.29,14,cpl,0,1,2024,0
2024-01-16,Bread,324.51,107,cpl,1,1,2024,0
2024-01-16,Cafe Counter,171.0,38,cpl,1,1,2024,0
2024-01-16,External,125.1,28,cpl,1,1,2024,0
2024-01-16,Hot Drinks,328.26,99,cpl,1,1,2024,0
2024-01-16,Pastry,609.33,192,cpl,1,1,2024,0
2024-01-16,Retail,24.810000000000002,9,cpl,1,1,2024,0
2024-01-17,Bread,325.21,109,cpl,2,1,2024,0
2024-01-17,Cafe Counter,210.15,47,cpl,2,1,2024,0
2024-01-17,Cold Drinks,2.25,2,cpl,2,1,2024,0
2024-01-17,External,116.6,27,cpl,2,1,2024,0
2024-01-17,Hot Drinks,261.59000000000003,79,cpl,2,1,2024,0
2024-01-17,Kids,2.0,1,cpl,2,1,2024,0
2024-01-17,Pastry,486.62,149,cpl,2,1,2024,0
2024-01-17,Retail,18.98,9,cpl,2,1,2024,0
2024-01-18,Bread,354.08,123,cpl,3,1,2024,0
2024-01-18,Cafe Counter,198.5,44,cpl,3,1,2024,0
2024-01-18,Cold Drinks,9.95,4,cpl,3,1,2024,0
2024-01-18,External,71.1,16,cpl,3,1,2024,0
2024-01-18,Hot Drinks,232.75,70,cpl,3,1,2024,0
2024-01-18,Kids,4.0,2,cpl,3,1,2024,0
2024-01-18,Pastry,528.86,166,cpl,3,1,2024,0
2024-01-18,Retail,95.57000000000001,27,cpl,3,1,2024,0
2024-01-19,Bread,456.87,149,cpl,4,1,2024,0
2024-01-19,Cafe Counter,167.0,37,cpl,4,1,2024,0
2024-01-19,Christmas,8.0,1,cpl,4,1,2024,0
2024-01-19,Cold Drinks,9.1,3,cpl,4,1,2024,0
2024-01-19,Counter Menu,8.0,2,cpl,4,1,2024,0
2024-01-19,External,176.95,40,cpl,4,1,2024,0
2024-01-19,Hot Drinks,383.75,117,cpl,4,1,2024,0
2024-01-19,Kids,3.2,2,cpl,4,1,2024,0
2024-01-19,Pastry,620.83,195,cpl,4,1,2024,0
2024-01-19,Retail,45.150000000000006,13,cpl,4,1,2024,0
2024-01-20,Bread,502.58,159,cpl,5,1,2024,1
2024-01-20,Cafe Counter,169.65,38,cpl,5,1,2024,1
2024-01-20,Christmas,8.0,1,cpl,5,1,2024,1
2024-01-20,Cold Drinks,19.95,8,cpl,5,1,2024,1
2024-01-20,Counter Menu,4.0,1,cpl,5,1,2024,1
2024-01-20,External,147.35,33,cpl,5,1,2024,1
2024-01-20,Hot Drinks,409.28000000000003,125,cpl,5,1,2024,1
2024-01-20,Kids,9.2,5,cpl,5,1,2024,1
2024-01-20,Pastry,892.54,274,cpl,5,1,2024,1
2024-01-20,Retail,59.59,22,cpl,5,1,2024,1
2024-01-21,Bread,323.26,102,cpl,6,1,2024,1
2024-01-21,Cafe Counter,205.87,47,cpl,6,1,2024,1
2024-01-21,Cold Drinks,16.6,6,cpl,6,1,2024,1
2024-01-21,Counter Menu,10.8,3,cpl,6,1,2024,1
2024-01-21,External,9.0,2,cpl,6,1,2024,1
2024-01-21,Hot Drinks,306.03000000000003,94,cpl,6,1,2024,1
2024-01-21,Kids,4.0,2,cpl,6,1,2024,1
2024-01-21,Pastry,612.64,193,cpl,6,1,2024,1
2024-01-21,Retail,54.010000000000005,14,cpl,6,1,2024,1
2024-01-21,Sandwiches,33.6,8,cpl,6,1,2024,1
2024-01-22,Bread,313.2,96,cpl,0,1,2024,0
2024-01-22,Cafe Counter,139.5,31,cpl,0,1,2024,0
2024-01-22,Cold Drinks,0.0,2,cpl,0,1,2024,0
2024-01-22,Counter Menu,6.8,2,cpl,0,1,2024,0
2024-01-22,External,119.47,28,cpl,0,1,2024,0
2024-01-22,Hot Drinks,312.45,94,cpl,0,1,2024,0
2024-01-22,Pastry,544.75,168,cpl,0,1,2024,0
2024-01-22,Retail,27.7,7,cpl,0,1,2024,0
2024-01-23,Bread,269.03000000000003,87,cpl,1,1,2024,0
2024-01-23,Cafe Counter,122.5,27,cpl,1,1,2024,0
2024-01-23,Christmas,5.0,1,cpl,1,1,2024,0
2024-01-23,Cold Drinks,2.5,1,cpl,1,1,2024,0
2024-01-23,Counter Menu,8.0,2,cpl,1,1,2024,0
2024-01-23,External,134.55,28,cpl,1,1,2024,0
2024-01-23,Hot Drinks,241.53,75,cpl,1,1,2024,0
2024-01-23,Kids,2.3,2,cpl,1,1,2024,0
2024-01-23,Pastry,465.31,150,cpl,1,1,2024,0
2024-01-23,Retail,37.800000000000004,10,cpl,1,1,2024,0
2024-01-24,Bread,305.15,106,cpl,2,1,2024,0
2024-01-24,Cafe Counter,134.55,30,cpl,2,1,2024,0
2024-01-24,Cold Drinks,7.0,3,cpl,2,1,2024,0
2024-01-24,Counter Menu,2.8,1,cpl,2,1,2024,0
2024-01-24,External,115.65,26,cpl,2,1,2024,0
2024-01-24,Hot Drinks,297.15,91,cpl,2,1,2024,0
2024-01-24,Kids,1.2,1,cpl,2,1,2024,0
2024-01-24,Pastry,446.95,146,cpl,2,1,2024,0
2024-01-24,Retail,15.350000000000001,8,cpl,2,1,2024,0
2024-01-25,Bread,302.8,100,cpl,3,1,2024,0
2024-01-25,Cafe Counter,144.0,32,cpl,3,1,2024,0
2024-01-25,Cold Drinks,7.9,3,cpl,3,1,2024,0
2024-01-25,External,130.5,29,cpl,3,1,2024,0
2024-01-25,Hot Drinks,258.39,77,cpl,3,1,2024,0
2024-01-25,Pastry,522.85,164,cpl,3,1,2024,0
2024-01-25,Retail,42.32,19,cpl,3,1,2024,0
2024-01-26,Bread,373.01,130,cpl,4,1,2024,0
2024-01-26,Cafe Counter,123.0,27,cpl,4,1,2024,0
2024-01-26,Cold Drinks,7.25,3,cpl,4,1,2024,0
2024-01-26,Counter Menu,8.0,2,cpl,4,1,2024,0
2024-01-26,External,184.95,42,cpl,4,1,2024,0
2024-01-26,Hot Drinks,342.33,104,cpl,4,1,2024,0
2024-01-26,Kids,5.9,5,cpl,4,1,2024,0
2024-01-26,Pastry,590.35,186,cpl,4,1,2024,0
2024-01-26,Retail,34.18,12,cpl,4,1,2024,0
2024-01-27,Bread,595.9300000000001,195,cpl,5,1,2024,1
2024-01-27,Cafe Counter,210.3,47,cpl,5,1,2024,1
2024-01-27,Cold Drinks,10.4,4,cpl,5,1,2024,1
2024-01-27,Counter Menu,2.8,1,cpl,5,1,2024,1
2024-01-27,External,126.0,28,cpl,5,1,2024,1
2024-01-27,Hot Drinks,397.34000000000003,120,cpl,5,1,2024,1
2024-01-27,Pastry,902.95,278,cpl,5,1,2024,1
2024-01-27,Retail,40.78,12,cpl,5,1,2024,1
2024-01-28,Bread,377.4,117,cpl,6,1,2024,1
2024-01-28,Cafe Counter,180.0,40,cpl,6,1,2024,1
2024-01-28,Cold Drinks,5.0,2,cpl,6,1,2024,1
2024-01-28,Counter Menu,5.6,2,cpl,6,1,2024,1
2024-01-28,Gifts,25.0,1,cpl,6,1,2024,1
2024-01-28,Hot Drinks,366.5,111,cpl,6,1,2024,1
2024-01-28,Pastry,609.85,189,cpl,6,1,2024,1
2024-01-28,Retail,72.95,17,cpl,6,1,2024,1
2024-01-29,Bread,182.28,65,cpl,0,1,2024,0
2024-01-29,Cafe Counter,210.5,47,cpl,0,1,2024,0
2024-01-29,Cold Drinks,6.4,4,cpl,0,1,2024,0
2024-01-29,Counter Menu,5.6,2,cpl,0,1,2024,0
2024-01-29,External,141.5,33,cpl,0,1,2024,0
2024-01-29,Hot Drinks,208.9,63,cpl,0,1,2024,0
2024-01-29,Pastry,539.43,169,cpl,0,1,2024,0
2024-01-29,Retail,34.65,11,cpl,0,1,2024,0
2024-01-30,Bread,256.72,82,cpl,1,1,2024,0
2024-01-30,Cafe Counter,139.5,31,cpl,1,1,2024,0
2024-01-30,Cold Drinks,10.0,4,cpl,1,1,2024,0
2024-01-30,External,121.05,28,cpl,1,1,2024,0
2024-01-30,Hot Drinks,365.59000000000003,111,cpl,1,1,2024,0
2024-01-30,Kids,3.2,2,cpl,1,1,2024,0
2024-01-30,Pastry,452.04,141,cpl,1,1,2024,0
2024-01-30,Retail,50.16,21,cpl,1,1,2024,0
2024-01-31,Bread,295.78000000000003,96,cpl,2,1,2024,0
2024-01-31,Cafe Counter,155.0,38,cpl,2,1,2024,0
2024-01-31,Cold Drinks,2.5,1,cpl,2,1,2024,0
2024-01-31,External,122.6,29,cpl,2,1,2024,0
2024-01-31,Hot Drinks,271.3,83,cpl,2,1,2024,0
2024-01-31,Kids,3.2,2,cpl,2,1,2024,0
2024-01-31,Pastry,495.48,156,cpl,2,1,2024,0
2024-01-31,Retail,37.99,12,cpl,2,1,2024,0
2024-02-01,Bread,311.96,105,cpl,3,2,2024,0
2024-02-01,Cafe Counter,158.5,36,cpl,3,2,2024,0
2024-02-01,Cold Drinks,10.2,5,cpl,3,2,2024,0
2024-02-01,External,109.55,25,cpl,3,2,2024,0
2024-02-01,Hot Drinks,268.2,81,cpl,3,2,2024,0
2024-02-01,Pastry,523.95,165,cpl,3,2,2024,0
2024-02-01,Retail,41.05,14,cpl,3,2,2024,0
2024-02-02,Bread,414.23,132,cpl,4,2,2024,0
2024-02-02,Cafe Counter,185.15,41,cpl,4,2,2024,0
2024-02-02,Christmas,5.0,1,cpl,4,2,2024,0
2024-02-02,Cold Drinks,11.8,4,cpl,4,2,2024,0
2024-02-02,Counter Menu,8.399999999999999,3,cpl,4,2,2024,0
2024-02-02,External,172.8,39,cpl,4,2,2024,0
2024-02-02,Hot Drinks,318.53000000000003,97,cpl,4,2,2024,0
2024-02-02,Pastry,627.85,195,cpl,4,2,2024,0
2024-02-02,Retail,42.47,14,cpl,4,2,2024,0
2024-02-03,Bread,602.14,192,cpl,5,2,2024,1
2024-02-03,Cafe Counter,156.15,35,cpl,5,2,2024,1
2024-02-03,Cold Drinks,19.2,6,cpl,5,2,2024,1
2024-02-03,Counter Menu,21.6,6,cpl,5,2,2024,1
2024-02-03,External,123.5,28,cpl,5,2,2024,1
2024-02-03,Hot Drinks,393.38,126,cpl,5,2,2024,1
2024-02-03,Kids,2.0,1,cpl,5,2,2024,1
2024-02-03,Pastry,908.97,279,cpl,5,2,2024,1
2024-02-03,Retail,72.32,28,cpl,5,2,2024,1
2024-02-04,Bread,315.1,95,cpl,6,2,2024,1
2024-02-04,Cafe Counter,173.05,38,cpl,6,2,2024,1
2024-02-04,Cold Drinks,7.7,3,cpl,6,2,2024,1
2024-02-04,Counter Menu,13.6,4,cpl,6,2,2024,1
2024-02-04,External,13.0,4,cpl,6,2,2024,1
2024-02-04,Hot Drinks,403.0,126,cpl,6,2,2024,1
2024-02-04,Kids,11.1,8,cpl,6,2,2024,1
2024-02-04,Pastry,588.22,187,cpl,6,2,2024,1
2024-02-04,Retail,50.0,20,cpl,6,2,2024,1
2024-02-05,Bread,177.85,65,cpl,0,2,2024,0
2024-02-05,Cafe Counter,172.85,39,cpl,0,2,2024,0
2024-02-05,Cold Drinks,7.07,3,cpl,0,2,2024,0
2024-02-05,External,108.65,25,cpl,0,2,2024,0
2024-02-05,Hot Drinks,250.91,84,cpl,0,2,2024,0
2024-02-05,Pastry,504.73,160,cpl,0,2,2024,0
2024-02-05,Retail,40.95,15,cpl,0,2,2024,0
2024-02-06,Bread,227.18,73,cpl,1,2,2024,0
2024-02-06,Cafe Counter,116.55,27,cpl,1,2,2024,0
2024-02-06,Christmas,5.0,1,cpl,1,2,2024,0
2024-02-06,Cold Drinks,7.5,3,cpl,1,2,2024,0
2024-02-06,External,135.55,31,cpl,1,2,2024,0
2024-02-06,Hot Drinks,226.95,71,cpl,1,2,2024,0
2024-02-06,Kids,1.2,1,cpl,1,2,2024,0
2024-02-06,Pastry,410.81,126,cpl,1,2,2024,0
2024-02-06,Retail,38.38,12,cpl,1,2,2024,0
2024-02-07,Bread,313.16,105,cpl,2,2,2024,0
2024-02-07,Cafe Counter,166.1,37,cpl,2,2,2024,0
2024-02-07,Counter Menu,5.6,2,cpl,2,2,2024,0
2024-02-07,External,104.6,24,cpl,2,2,2024,0
2024-02-07,Hot Drinks,310.68,97,cpl,2,2,2024,0
2024-02-07,Kids,1.2,1,cpl,2,2,2024,0
2024-02-07,Pastry,492.9,154,cpl,2,2,2024,0
2024-02-07,Retail,30.67,12,cpl,2,2,2024,0
2024-02-08,Bread,331.21,109,cpl,3,2,2024,0
2024-02-08,Cafe Counter,165.15,37,cpl,3,2,2024,0
2024-02-08,Cold Drinks,2.25,1,cpl,3,2,2024,0
2024-02-08,Counter Menu,9.6,3,cpl,3,2,2024,0
2024-02-08,External,127.6,29,cpl,3,2,2024,0
2024-02-08,Hot Drinks,289.14,90,cpl,3,2,2024,0
2024-02-08,Kids,2.0,1,cpl,3,2,2024,0
2024-02-08,Pastry,542.84,168,cpl,3,2,2024,0
2024-02-08,Retail,45.31,20,cpl,3,2,2024,0
2024-02-09,Bread,456.91,147,cpl,4,2,2024,0
2024-02-09,Cafe Counter,192.15,43,cpl,4,2,2024,0
2024-02-09,Cold Drinks,20.67,8,cpl,4,2,2024,0
2024-02-09,Counter Menu,13.6,4,cpl,4,2,2024,0
2024-02-09,External,153.6,34,cpl,4,2,2024,0
2024-02-09,Hot Drinks,343.3,112,cpl,4,2,2024,0
2024-02-09,Kids,7.2,4,cpl,4,2,2024,0
2024-02-09,Pastry,586.82,183,cpl,4,2,2024,0
2024-02-09,Retail,65.47,22,cpl,4,2,2024,0
2024-02-10,Bread,650.86,209,cpl,5,2,2024,1
2024-02-10,Cafe Counter,144.0,32,cpl,5,2,2024,1
2024-02-10,Cold Drinks,31.8,12,cpl,5,2,2024,1
2024-02-10,Counter Menu,4.0,1,cpl,5,2,2024,1
2024-02-10,External,108.35,24,cpl,5,2,2024,1
2024-02-10,Hot Drinks,400.16,126,cpl,5,2,2024,1
2024-02-10,Kids,8.4,5,cpl,5,2,2024,1
2024-02-10,Pastry,898.42,271,cpl,5,2,2024,1
2024-02-10,Retail,122.02,34,cpl,5,2,2024,1
2024-02-11,Bread,350.06,125,cpl,6,2,2024,1
2024-02-11,Cafe Counter,158.0,35,cpl,6,2,2024,1
2024-02-11,Cold Drinks,26.4,10,cpl,6,2,2024,1
2024-02-11,Hot Drinks,402.6,128,cpl,6,2,2024,1
2024-02-11,Kids,8.4,5,cpl,6,2,2024,1
2024-02-11,Pastry,690.96,212,cpl,6,2,2024,1
2024-02-11,Retail,54.78,15,cpl,6,2,2024,1
2024-02-12,Bread,198.77,77,cpl,0,2,2024,0
2024-02-12,Cafe Counter,147.6,34,cpl,0,2,2024,0
2024-02-12,Cold Drinks,7.5,3,cpl,0,2,2024,0
2024-02-12,Counter Menu,2.8,1,cpl,0,2,2024,0
2024-02-12,External,101.25,23,cpl,0,2,2024,0
2024-02-12,Hot Drinks,319.45,100,cpl,0,2,2024,0
2024-02-12,Kids,2.4,2,cpl,0,2,2024,0
2024-02-12,Pastry,554.3100000000001,172,cpl,0,2,2024,0
2024-02-12,Retail,59.7,18,cpl,0,2,2024,0
2024-02-13,Bread,194.2,67,cpl,1,2,2024,0
2024-02-13,Cafe Counter,129.37,29,cpl,1,2,2024,0
2024-02-13,Cold Drinks,12.07,5,cpl,1,2,2024,0
2024-02-13,Counter Menu,30.38,8,cpl,1,2,2024,0
2024-02-13,External,103.5,23,cpl,1,2,2024,0
2024-02-13,Hot Drinks,301.92,95,cpl,1,2,2024,0
2024-02-13,Kids,3.1,2,cpl,1,2,2024,0
2024-02-13,Pastry,382.8,122,cpl,1,2,2024,0
2024-02-13,Retail,67.76,17,cpl,1,2,2024,0
2024-02-14,Bread,232.65,74,cpl,2,2,2024,0
2024-02-14,Cafe Counter,159.55,35,cpl,2,2,2024,0
2024-02-14,Cold Drinks,9.75,4,cpl,2,2,2024,0
2024-02-14,Counter Menu,42.35,11,cpl,2,2,2024,0
2024-02-14,External,115.89,26,cpl,2,2,2024,0
2024-02-14,Hot Drinks,267.86,82,cpl,2,2,2024,0
2024-02-14,Kids,7.6,5,cpl,2,2,2024,0
2024-02-14,Pastry,349.65,109,cpl,2,2,2024,0
2024-02-14,Retail,15.219999999999999,7,cpl,2,2,2024,0
2024-02-15,Bread,243.75,83,cpl,3,2,2024,0
2024-02-15,Cafe Counter,151.87,34,cpl,3,2,2024,0
2024-02-15,Christmas,5.0,1,cpl,3,2,2024,0
2024-02-15,Cold Drinks,31.6,12,cpl,3,2,2024,0
2024-02-15,Counter Menu,28.0,7,cpl,3,2,2024,0
2024-02-15,External,127.1,28,cpl,3,2,2024,0
2024-02-15,Hot Drinks,255.3,80,cpl,3,2,2024,0
2024-02-15,Kids,4.0,2,cpl,3,2,2024,0
2024-02-15,Pastry,530.03,162,cpl,3,2,2024,0
2024-02-15,Retail,71.63,19,cpl,3,2,2024,0
2024-02-16,Bread,383.51,130,cpl,4,2,2024,0
2024-02-16,Bread Retail,7.5,1,cpl,4,2,2024,0
2024-02-16,Cafe Counter,141.52,32,cpl,4,2,2024,0
2024-02-16,Cold Drinks,12.25,6,cpl,4,2,2024,0
2024-02-16,Counter Menu,52.150000000000006,13,cpl,4,2,2024,0
2024-02-16,External,150.05,33,cpl,4,2,2024,0
2024-02-16,Hot Drinks,345.32,107,cpl,4,2,2024,0
2024-02-16,Kids,10.68,7,cpl,4,2,2024,0
2024-02-16,Pastry,596.22,187,cpl,4,2,2024,0
2024-02-16,Pastry Retail,3.95,1,cpl,4,2,2024,0
2024-02-16,Retail,43.7,19,cpl,4,2,2024,0
2024-02-17,Bread,578.04,190,cpl,5,2,2024,1
2024-02-17,Bread Retail,22.5,3,cpl,5,2,2024,1
2024-02-17,Cafe Counter,135.05,30,cpl,5,2,2024,1
2024-02-17,Cold Drinks,30.0,12,cpl,5,2,2024,1
2024-02-17,Counter Menu,50.4,12,cpl,5,2,2024,1
2024-02-17,External,155.4,34,cpl,5,2,2024,1
2024-02-17,Hot Drinks,425.11,136,cpl,5,2,2024,1
2024-02-17,Kids,6.4,4,cpl,5,2,2024,1
2024-02-17,Pastry,985.28,296,cpl,5,2,2024,1
2024-02-17,Pastry Retail,3.95,1,cpl,5,2,2024,1
2024-02-17,Retail,107.38000000000001,28,cpl,5,2,2024,1
2024-02-18,Bread,334.54,116,cpl,6,2,2024,1
2024-02-18,Bread Retail,15.0,2,cpl,6,2,2024,1
2024-02-18,Cafe Counter,159.5,35,cpl,6,2,2024,1
2024-02-18,Cold Drinks,31.1,12,cpl,6,2,2024,1
2024-02-18,Counter Menu,50.4,12,cpl,6,2,2024,1
2024-02-18,External,19.6,4,cpl,6,2,2024,1
2024-02-18,Hot Drinks,376.15,116,cpl,6,2,2024,1
2024-02-18,Kids,7.2,4,cpl,6,2,2024,1
2024-02-18,Pastry,662.95,198,cpl,6,2,2024,1
2024-02-18,Pastry Retail,3.95,1,cpl,6,2,2024,1
