date,product,revenue,quantity,company,dayofweek,month,year,is_weekend
2024-01-02,Americano,27.89,9,cpl,1,1,2024,0
2024-01-02,Artisan Ginger Beer,2.5,1,cpl,1,1,2024,0
2024-01-02,Baguette - Regular,16.8,8,cpl,1,1,2024,0
2024-01-02,Batard - Plain,18.9,6,cpl,1,1,2024,0
2024-01-02,Bear Claw - IN,3.5,1,cpl,1,1,2024,0
2024-01-02,Bear Claw - OUT,62.0,20,cpl,1,1,2024,0
2024-01-02,Brownie - Takeout,23.1,7,cpl,1,1,2024,0
2024-01-02,Cappuccino,55.86,16,cpl,1,1,2024,0
2024-01-02,Cardamom Snurr - Dine In,2.8,1,cpl,1,1,2024,0
2024-01-02,Cardamom Snurr - Takeout,31.2,12,cpl,1,1,2024,0
2024-01-02,Carrier Bag - Small,0.2,2,cpl,1,1,2024,0
2024-01-02,Chai Latte Pot,3.7,1,cpl,1,1,2024,0
2024-01-02,Chutney 300g - Fig and Plum,5.0,1,cpl,1,1,2024,0
2024-01-02,Ciabatta - Plain,24.8,8,cpl,1,1,2024,0
2024-01-02,Cinnamon Swirl - Dine In,7.0,2,cpl,1,1,2024,0
2024-01-02,Cinnamon Swirl - Takeout,61.0,20,cpl,1,1,2024,0
2024-01-02,Cookie - Dine In,2.4,1,cpl,1,1,2024,0
2024-01-02,Cookie - Takeout,13.2,6,cpl,1,1,2024,0
2024-01-02,Cortado,3.2,1,cpl,1,1,2024,0
2024-01-02,Croissant - Dine In,5.7,2,cpl,1,1,2024,0
2024-01-02,Croissant - Takeout,45.900000000000006,18,cpl,1,1,2024,0
2024-01-02,Custard Doughnut - Dine In,3.7,1,cpl,1,1,2024,0
2024-01-02,Custard Doughnut - Takeout,26.4,8,cpl,1,1,2024,0
2024-01-02,Danish - Dine In,13.0,4,cpl,1,1,2024,0
2024-01-02,Danish - Takeout,39.2,14,cpl,1,1,2024,0
2024-01-02,Dark Peak,17.7,6,cpl,1,1,2024,0
2024-01-02,Espresso,11.2,4,cpl,1,1,2024,0
2024-01-02,FOH Salad,20.0,4,cpl,1,1,2024,0
2024-01-02,Fig and Ginger Muffin - Takeout,13.719999999999999,5,cpl,1,1,2024,0
2024-01-02,Fish Sandwich - Tuna Sweetcorn Onion - Dine In,11.399999999999999,3,cpl,1,1,2024,0
2024-01-02,Fish Sandwich - Tuna Sweetcorn Onion - Takeout,19.2,7,cpl,1,1,2024,0
2024-01-02,Flat White,79.78,24,cpl,1,1,2024,0
2024-01-02,Focaccia Plain - Slice,21.2,8,cpl,1,1,2024,0
2024-01-02,Fruit Juice - Apple,2.5,1,cpl,1,1,2024,0
2024-01-02,Fruit Juice - Peach,9.75,4,cpl,1,1,2024,0
2024-01-02,Hot Chocolate,10.8,3,cpl,1,1,2024,0
2024-01-02,Jam Doughnut - Dine In,3.7,1,cpl,1,1,2024,0
2024-01-02,Jam Doughnut - Takeout,33.0,10,cpl,1,1,2024,0
2024-01-02,Kids Drinks - Cold Milk,1.1,1,cpl,1,1,2024,0
2024-01-02,Kids Drinks - Hot Chocolate,2.0,1,cpl,1,1,2024,0
2024-01-02,Latte,65.46,20,cpl,1,1,2024,0
2024-01-02,Leaf Tea Pot,6.4,2,cpl,1,1,2024,0
2024-01-02,Long Black,9.3,3,cpl,1,1,2024,0
2024-01-02,Maple Pecan Swirl - Dine In,10.5,3,cpl,1,1,2024,0
2024-01-02,Maple Pecan Swirl - Takeout,34.1,11,cpl,1,1,2024,0
2024-01-02,Meat Sandwich - Chicken Bacon Mayo Rocket - Dine In,11.399999999999999,3,cpl,1,1,2024,0
2024-01-02,Meat Sandwich - Chicken Bacon Mayo Rocket - Takeout,40.96,13,cpl,1,1,2024,0
2024-01-02,Millstone - Large,17.6,4,cpl,1,1,2024,0
2024-01-02,Millstone - Small,26.5,10,cpl,1,1,2024,0
2024-01-02,Morning Bun - Dine In,6.7,2,cpl,1,1,2024,0
2024-01-02,Morning Bun - Takeout,26.55,9,cpl,1,1,2024,0
2024-01-02,PB+J Brownie Takeout,13.2,4,cpl,1,1,2024,0
2024-01-02,PCT - Dine In,16.5,6,cpl,1,1,2024,0
2024-01-02,PCT - Takeout,38.4,16,cpl,1,1,2024,0
2024-01-02,Pain au Chocolat - Takeout,70.4,22,cpl,1,1,2024,0
2024-01-02,Pecan Pie - Takeout,19.8,6,cpl,1,1,2024,0
2024-01-02,Pork and Fennel Sausage Roll - Takeout,53.2,14,cpl,1,1,2024,0
2024-01-02,Seeded Millstone - Large,19.8,4,cpl,1,1,2024,0
2024-01-02,Seeded Millstone - Small,27.2,8,cpl,1,1,2024,0
2024-01-02,Sesame Linseed Sunflower - Small,20.4,6,cpl,1,1,2024,0
2024-01-02,Spiced Apple Muffin,18.2,6,cpl,1,1,2024,0
2024-01-02,Sweet Potato and Black Bean Roll - Dine In,9.0,2,cpl,1,1,2024,0
2024-01-02,Sweet Potato and Black Bean Roll - Takeout,41.8,11,cpl,1,1,2024,0
2024-01-02,Tart Meat - Dine In,15.0,3,cpl,1,1,2024,0
2024-01-02,Tart Meat - Square,21.0,5,cpl,1,1,2024,0
2024-01-02,Tart Vegetarian - Dine In,5.0,1,cpl,1,1,2024,0
2024-01-02,Tart Vegetarian - Square,29.400000000000002,7,cpl,1,1,2024,0
2024-01-02,Teacake - Single,4.4,4,cpl,1,1,2024,0
2024-01-02,Vegan Danish - Dine In,3.4,1,cpl,1,1,2024,0
2024-01-02,Vegan Danish - Takeout,33.6,12,cpl,1,1,2024,0
2024-01-02,Vegan Sandwich - Chickpea Rocket - Dine In,7.6,2,cpl,1,1,2024,0
2024-01-02,Vegan Sandwich - Chickpea Rocket - Takeout,22.400000000000002,7,cpl,1,1,2024,0
2024-01-02,White Peak - Large,17.6,4,cpl,1,1,2024,0
2024-01-02,White Peak - Small,21.2,8,cpl,1,1,2024,0
2024-01-02,Yorkshire Brew,13.23,5,cpl,1,1,2024,0
2024-01-03,1 Pint Orange Juice,1.25,1,cpl,2,1,2024,0
2024-01-03,1ltr Whole Milk,1.3,1,cpl,2,1,2024,0
2024-01-03,Americano,59.5,19,cpl,2,1,2024,0
2024-01-03,Artisan Tonic Pink,2.5,1,cpl,2,1,2024,0
2024-01-03,Baguette - Regular,14.700000000000001,7,cpl,2,1,2024,0
2024-01-03,Batard - Plain,12.6,4,cpl,2,1,2024,0
2024-01-03,Bear Claw - IN,3.5,1,cpl,2,1,2024,0
2024-01-03,Bear Claw - OUT,34.1,11,cpl,2,1,2024,0
2024-01-03,Birdhouse Tea - Duchess Georgiana - Grapefruit & Rose,4.0,1,cpl,2,1,2024,0
2024-01-03,Birdhouse Tea - North Coast - Lemongrass & Ginger,4.0,1,cpl,2,1,2024,0
2024-01-03,Brownie - Dine In,3.6,1,cpl,2,1,2024,0
2024-01-03,Brownie - Takeout,39.6,12,cpl,2,1,2024,0
2024-01-03,Cappuccino,61.5,18,cpl,2,1,2024,0
2024-01-03,Cardamom Snurr - Takeout,23.400000000000002,9,cpl,2,1,2024,0
2024-01-03,Chutney 300g - Bread & Butter Pickles,4.0,1,cpl,2,1,2024,0
2024-01-03,Ciabatta - Plain,21.7,7,cpl,2,1,2024,0
2024-01-03,Cinnamon Swirl - Dine In,17.5,5,cpl,2,1,2024,0
2024-01-03,Cinnamon Swirl - Takeout,39.65,13,cpl,2,1,2024,0
2024-01-03,Cookie - Dine In,2.4,1,cpl,2,1,2024,0
2024-01-03,Cookie - Takeout,19.8,9,cpl,2,1,2024,0
2024-01-03,Croissant - Dine In,11.4,4,cpl,2,1,2024,0
2024-01-03,Croissant - Takeout,38.25,15,cpl,2,1,2024,0
2024-01-03,Custard Doughnut - Dine In,7.4,2,cpl,2,1,2024,0
2024-01-03,Custard Doughnut - Takeout,19.799999999999997,6,cpl,2,1,2024,0
2024-01-03,Danish - Takeout,30.799999999999997,11,cpl,2,1,2024,0
2024-01-03,Dark Peak,19.17,7,cpl,2,1,2024,0
2024-01-03,Espresso,2.8,1,cpl,2,1,2024,0
2024-01-03,FOH Salad,24.5,4,cpl,2,1,2024,0
2024-01-03,Fig and Ginger Muffin - Dine In,6.9,2,cpl,2,1,2024,0
2024-01-03,Fig and Ginger Muffin - Takeout,16.8,6,cpl,2,1,2024,0
2024-01-03,Fish Sandwich - Tuna Sweetcorn Onion,21.2,5,cpl,2,1,2024,0
2024-01-03,Fish Sandwich - Tuna Sweetcorn Onion - Takeout,3.2,1,cpl,2,1,2024,0
2024-01-03,Flat White,59.1,18,cpl,2,1,2024,0
2024-01-03,Focaccia Plain - Slice,9.27,4,cpl,2,1,2024,0
2024-01-03,Fruit Juice - Mango,2.5,1,cpl,2,1,2024,0
2024-01-03,Fruit Juice - Peach,2.5,1,cpl,2,1,2024,0
2024-01-03,Hot Chocolate,14.0,4,cpl,2,1,2024,0
2024-01-03,Jam Doughnut - Dine In,3.7,1,cpl,2,1,2024,0
2024-01-03,Jam Doughnut - Takeout,29.7,9,cpl,2,1,2024,0
2024-01-03,Kids Drinks - Hot Chocolate,6.0,3,cpl,2,1,2024,0
2024-01-03,Latte,32.3,9,cpl,2,1,2024,0
2024-01-03,Leaf Tea Pot,9.600000000000001,3,cpl,2,1,2024,0
2024-01-03,MISC ,86.0,21,cpl,2,1,2024,0
2024-01-03,Maple Pecan Swirl - Dine In,7.0,2,cpl,2,1,2024,0
2024-01-03,Maple Pecan Swirl - Takeout,24.8,8,cpl,2,1,2024,0
2024-01-03,Meat Sandwich - Chicken Bacon Mayo Rocket,6.4,2,cpl,2,1,2024,0
2024-01-03,Meat Sandwich - Chicken Bacon Mayo Rocket - Takeout,9.600000000000001,3,cpl,2,1,2024,0
2024-01-03,Millstone - Large,17.6,4,cpl,2,1,2024,0
2024-01-03,Millstone - Small,25.169999999999998,10,cpl,2,1,2024,0
2024-01-03,Mocha,7.4,2,cpl,2,1,2024,0
2024-01-03,Morning Bun - Dine In,3.35,1,cpl,2,1,2024,0
2024-01-03,Morning Bun - Takeout,14.010000000000002,5,cpl,2,1,2024,0
2024-01-03,Moss Valley Meats - Breakfast Sausage,4.1,1,cpl,2,1,2024,0
2024-01-03,Moss Valley Meats - Ham,2.43,1,cpl,2,1,2024,0
2024-01-03,Mr Potato Bread,7.8,2,cpl,2,1,2024,0
2024-01-03,PB+J Brownie Takeout,23.1,7,cpl,2,1,2024,0
2024-01-03,PCT - Dine In,19.25,7,cpl,2,1,2024,0
2024-01-03,PCT - Takeout,43.2,18,cpl,2,1,2024,0
2024-01-03,Pain au Chocolat - Dine In,3.8,1,cpl,2,1,2024,0
2024-01-03,Pain au Chocolat - Takeout,41.6,13,cpl,2,1,2024,0
2024-01-03,Pecan Pie - Takeout,36.3,11,cpl,2,1,2024,0
2024-01-03,Pork and Fennel Sausage Roll - Takeout,41.8,11,cpl,2,1,2024,0
2024-01-03,Retail Coffee 250g - Decaf Forge,17.8,2,cpl,2,1,2024,0
2024-01-03,Seeded Millstone - Large,19.8,4,cpl,2,1,2024,0
2024-01-03,Seeded Millstone - Small,40.8,12,cpl,2,1,2024,0
2024-01-03,Sesame Linseed Sunflower - Large,14.850000000000001,3,cpl,2,1,2024,0
2024-01-03,Sesame Linseed Sunflower - Small,20.4,6,cpl,2,1,2024,0
2024-01-03,Spiced Apple Muffin,18.2,6,cpl,2,1,2024,0
2024-01-03,Sweet Potato and Black Bean Roll - Dine In,4.5,1,cpl,2,1,2024,0
2024-01-03,Sweet Potato and Black Bean Roll - Takeout,34.199999999999996,9,cpl,2,1,2024,0
2024-01-03,Tart Meat - Slice,18.0,4,cpl,2,1,2024,0
2024-01-03,Tart Meat - Square,21.0,5,cpl,2,1,2024,0
2024-01-03,Tart Vegetarian - Slice,25.88,6,cpl,2,1,2024,0
2024-01-03,Tart Vegetarian - Square,8.4,2,cpl,2,1,2024,0
2024-01-03,Teacake - Single,7.1499999999999995,7,cpl,2,1,2024,0
2024-01-03,Vegan Danish - Dine In,6.8,2,cpl,2,1,2024,0
2024-01-03,Vegan Danish - Takeout,18.9,7,cpl,2,1,2024,0
2024-01-03,Vegan Sandwich - Chickpea Rocket,14.100000000000001,4,cpl,2,1,2024,0
2024-01-03,White Peak - Large,26.400000000000002,6,cpl,2,1,2024,0
2024-01-03,White Peak - Small,34.45,13,cpl,2,1,2024,0
2024-01-03,Yorkshire Brew,13.5,5,cpl,2,1,2024,0
2024-01-04,1 Pint Orange Juice,3.75,3,cpl,3,1,2024,0
2024-01-04,1ltr Semi Skimmed Milk,1.3,1,cpl,3,1,2024,0
2024-01-04,1ltr Whole Milk,1.3,1,cpl,3,1,2024,0
2024-01-04,2ltr Semi Skimmed Milk,6.6000000000000005,3,cpl,3,1,2024,0
2024-01-04,Americano,43.09,14,cpl,3,1,2024,0
2024-01-04,Artisan Cola,2.5,1,cpl,3,1,2024,0
2024-01-04,Baguette - Regular,18.900000000000002,9,cpl,3,1,2024,0
2024-01-04,Banana Bread Granola 500g,15.0,2,cpl,3,1,2024,0
2024-01-04,Batard - Plain,22.05,7,cpl,3,1,2024,0
2024-01-04,Bear Claw - IN,7.0,2,cpl,3,1,2024,0
2024-01-04,Bear Claw - OUT,46.5,15,cpl,3,1,2024,0
2024-01-04,Brownie - Dine In,7.2,2,cpl,3,1,2024,0
2024-01-04,Brownie - Takeout,19.799999999999997,6,cpl,3,1,2024,0
2024-01-04,Cappuccino,34.3,10,cpl,3,1,2024,0
2024-01-04,Cardamom Snurr - Dine In,2.8,1,cpl,3,1,2024,0
2024-01-04,Cardamom Snurr - Takeout,18.2,7,cpl,3,1,2024,0
2024-01-04,Carrier Bag - Small,0.1,1,cpl,3,1,2024,0
2024-01-04,Chai Latte Pot,7.4,2,cpl,3,1,2024,0
2024-01-04,Ciabatta - Plain,24.8,8,cpl,3,1,2024,0
2024-01-04,Cinnamon Swirl - Dine In,24.5,7,cpl,3,1,2024,0
2024-01-04,Cinnamon Swirl - Takeout,42.699999999999996,14,cpl,3,1,2024,0
2024-01-04,Cookie - Dine In,4.8,2,cpl,3,1,2024,0
2024-01-04,Cookie - Takeout,21.78,10,cpl,3,1,2024,0
2024-01-04,Cortado,3.2,1,cpl,3,1,2024,0
2024-01-04,Croissant - Dine In,5.7,2,cpl,3,1,2024,0
2024-01-04,Croissant - Takeout,48.449999999999996,19,cpl,3,1,2024,0
2024-01-04,Custard Doughnut - Dine In,7.4,2,cpl,3,1,2024,0
2024-01-04,Custard Doughnut - Takeout,13.2,4,cpl,3,1,2024,0
2024-01-04,Danish - Dine In,19.5,6,cpl,3,1,2024,0
2024-01-04,Danish - Takeout,19.32,7,cpl,3,1,2024,0
2024-01-04,Dark Peak,8.850000000000001,3,cpl,3,1,2024,0
2024-01-04,Espresso,5.6,2,cpl,3,1,2024,0
2024-01-04,FOH Salad,26.0,4,cpl,3,1,2024,0
2024-01-04,Festive Jam - Blackberry and Bay 300g,4.0,1,cpl,3,1,2024,0
2024-01-04,Fig and Ginger Muffin - Dine In,3.1,1,cpl,3,1,2024,0
2024-01-04,Fig and Ginger Muffin - Takeout,16.8,6,cpl,3,1,2024,0
2024-01-04,Fish Sandwich - Tuna Sweetcorn Onion,45.0,10,cpl,3,1,2024,0
2024-01-04,Flat White,97.5,30,cpl,3,1,2024,0
2024-01-04,Focaccia Plain - Slice,15.9,6,cpl,3,1,2024,0
2024-01-04,Fruit Juice - Apple,2.5,1,cpl,3,1,2024,0
2024-01-04,Fruit and Nut Sourdough Tin,15.0,4,cpl,3,1,2024,0
2024-01-04,Henderson's Relish - Shop,1.3,1,cpl,3,1,2024,0
2024-01-04,Hot Chocolate,24.5,7,cpl,3,1,2024,0
2024-01-04,Iced Coffee,8.5,2,cpl,3,1,2024,0
2024-01-04,Jam Doughnut - Dine In,3.7,1,cpl,3,1,2024,0
2024-01-04,Jam Doughnut - Takeout,26.4,8,cpl,3,1,2024,0
2024-01-04,Kids Drinks - Babyccino,2.4,2,cpl,3,1,2024,0
2024-01-04,Kids Drinks - Hot Chocolate,4.0,2,cpl,3,1,2024,0
2024-01-04,Latte,83.96,24,cpl,3,1,2024,0
2024-01-04,Leaf Tea Pot,3.2,1,cpl,3,1,2024,0
2024-01-04,Long Black,6.2,2,cpl,3,1,2024,0
2024-01-04,Maple Pecan Swirl - Dine In,17.5,5,cpl,3,1,2024,0
2024-01-04,Maple Pecan Swirl - Takeout,15.5,5,cpl,3,1,2024,0
2024-01-04,Meat Sandwich - Chicken Bacon Mayo Rocket,58.05,13,cpl,3,1,2024,0
2024-01-04,Millstone - Large,35.2,8,cpl,3,1,2024,0
2024-01-04,Millstone - Malted,11.7,3,cpl,3,1,2024,0
2024-01-04,Millstone - Small,39.75,15,cpl,3,1,2024,0
2024-01-04,Mocha,18.5,5,cpl,3,1,2024,0
2024-01-04,Morning Bun - Dine In,3.35,1,cpl,3,1,2024,0
2024-01-04,Morning Bun - Takeout,20.650000000000002,7,cpl,3,1,2024,0
2024-01-04,Moss Valley Meats - Breakfast Sausage,8.22,2,cpl,3,1,2024,0
2024-01-04,Moss Valley Meats - Ham,2.75,1,cpl,3,1,2024,0
2024-01-04,PB+J Brownie Dine In,3.7,1,cpl,3,1,2024,0
2024-01-04,PB+J Brownie Takeout,23.1,7,cpl,3,1,2024,0
2024-01-04,PCT - Dine In,11.0,4,cpl,3,1,2024,0
2024-01-04,PCT - Takeout,54.0,23,cpl,3,1,2024,0
2024-01-04,Pain au Chocolat - Dine In,11.399999999999999,3,cpl,3,1,2024,0
2024-01-04,Pain au Chocolat - Takeout,44.800000000000004,14,cpl,3,1,2024,0
2024-01-04,Pecan Pie - Dine In,3.95,1,cpl,3,1,2024,0
2024-01-04,Pecan Pie - Takeout,23.1,7,cpl,3,1,2024,0
2024-01-04,Pork and Fennel Sausage Roll - Takeout,45.599999999999994,12,cpl,3,1,2024,0
2024-01-04,Retail Coffee 250g - Decaf Forge,8.9,1,cpl,3,1,2024,0
2024-01-04,Retail Coffee 250g - Kropp Forge,7.9,1,cpl,3,1,2024,0
2024-01-04,Seeded Millstone - Large,19.8,4,cpl,3,1,2024,0
2024-01-04,Seeded Millstone - Small,40.8,12,cpl,3,1,2024,0
2024-01-04,Sesame Linseed Sunflower - Large,9.9,2,cpl,3,1,2024,0
2024-01-04,Sesame Linseed Sunflower - Small,35.699999999999996,11,cpl,3,1,2024,0
2024-01-04,Spiced Apple Muffin,20.16,7,cpl,3,1,2024,0
2024-01-04,Sweet Potato and Black Bean Roll - Dine In,9.0,2,cpl,3,1,2024,0
2024-01-04,Sweet Potato and Black Bean Roll - Takeout,38.0,10,cpl,3,1,2024,0
2024-01-04,Tart Meat - Slice,13.5,3,cpl,3,1,2024,0
2024-01-04,Tart Meat - Square,29.4,7,cpl,3,1,2024,0
2024-01-04,Tart Vegetarian - Dine In,10.0,2,cpl,3,1,2024,0
2024-01-04,Tart Vegetarian - Slice,4.5,1,cpl,3,1,2024,0
2024-01-04,Tart Vegetarian - Square,15.75,4,cpl,3,1,2024,0
2024-01-04,Teacake - Single,6.6,6,cpl,3,1,2024,0
2024-01-04,Vegan Danish - Dine In,3.4,1,cpl,3,1,2024,0
2024-01-04,Vegan Danish - Takeout,16.799999999999997,6,cpl,3,1,2024,0
2024-01-04,Vegan Sandwich - Chickpea Rocket,48.370000000000005,11,cpl,3,1,2024,0
2024-01-04,White Peak - Large,17.6,4,cpl,3,1,2024,0
2024-01-04,White Peak - Small,35.769999999999996,14,cpl,3,1,2024,0
2024-01-04,Yorkshire Brew,10.530000000000001,4,cpl,3,1,2024,0
2024-01-05,1ltr Semi Skimmed Milk,1.3,1,cpl,4,1,2024,0
2024-01-05,1ltr Skimmed Milk,1.3,1,cpl,4,1,2024,0
2024-01-05,1ltr Whole Milk,1.3,1,cpl,4,1,2024,0
2024-01-05,2ltr Semi Skimmed Milk,2.2,1,cpl,4,1,2024,0
2024-01-05,2ltr Skimmed Milk,2.2,1,cpl,4,1,2024,0
2024-01-05,Americano,43.4,14,cpl,4,1,2024,0
2024-01-05,Artisan Tonic Pink,2.5,1,cpl,4,1,2024,0
2024-01-05,Baguette - Regular,22.05,11,cpl,4,1,2024,0
2024-01-05,Banana Bread Granola 500g,7.5,1,cpl,4,1,2024,0
2024-01-05,Batard - Plain,17.32,6,cpl,4,1,2024,0
2024-01-05,Bear Claw - IN,10.5,3,cpl,4,1,2024,0
2024-01-05,Bear Claw - OUT,58.9,19,cpl,4,1,2024,0
2024-01-05,Birdhouse Tea - Duchess Georgiana - Grapefruit & Rose,4.0,1,cpl,4,1,2024,0
2024-01-05,Brownie - Dine In,3.6,1,cpl,4,1,2024,0
2024-01-05,Brownie - Takeout,26.4,8,cpl,4,1,2024,0
2024-01-05,Cappuccino,47.9,14,cpl,4,1,2024,0
2024-01-05,Cardamom Snurr - Dine In,5.6,2,cpl,4,1,2024,0
2024-01-05,Cardamom Snurr - Takeout,20.8,8,cpl,4,1,2024,0
2024-01-05,Carrier Bag - Small,0.2,2,cpl,4,1,2024,0
2024-01-05,Ciabatta - Plain,32.55,11,cpl,4,1,2024,0
2024-01-05,Cinnamon Swirl - Dine In,17.5,5,cpl,4,1,2024,0
2024-01-05,Cinnamon Swirl - Takeout,67.1,22,cpl,4,1,2024,0
2024-01-05,Cookie - Dine In,2.4,1,cpl,4,1,2024,0
2024-01-05,Cookie - Takeout,17.6,8,cpl,4,1,2024,0
2024-01-05,Croissant - Takeout,53.55,21,cpl,4,1,2024,0
2024-01-05,Custard Doughnut - Dine In,7.4,2,cpl,4,1,2024,0
2024-01-05,Custard Doughnut - Takeout,33.0,10,cpl,4,1,2024,0
2024-01-05,Danish - Dine In,3.25,1,cpl,4,1,2024,0
2024-01-05,Danish - Takeout,47.599999999999994,17,cpl,4,1,2024,0
2024-01-05,Dark Peak,17.700000000000003,6,cpl,4,1,2024,0
2024-01-05,Double Cream,1.3,1,cpl,4,1,2024,0
2024-01-05,Espresso,8.7,3,cpl,4,1,2024,0
2024-01-05,FOH Salad,13.0,2,cpl,4,1,2024,0
2024-01-05,Festive Jam - Raspberry 300g,4.0,1,cpl,4,1,2024,0
2024-01-05,Fig and Ginger Muffin - Dine In,3.45,1,cpl,4,1,2024,0
2024-01-05,Fig and Ginger Muffin - Takeout,22.4,8,cpl,4,1,2024,0
2024-01-05,Fish Sandwich - Tuna Sweetcorn Onion,67.5,15,cpl,4,1,2024,0
2024-01-05,Flat White,67.2,21,cpl,4,1,2024,0
2024-01-05,Focaccia Plain - Slice,31.79,13,cpl,4,1,2024,0
2024-01-05,Fruit Juice - Apple,2.5,1,cpl,4,1,2024,0
2024-01-05,Fruit Juice - Orange,2.5,1,cpl,4,1,2024,0
2024-01-05,Fruit Juice - Peach,2.5,1,cpl,4,1,2024,0
2024-01-05,Hot Chocolate,7.0,2,cpl,4,1,2024,0
2024-01-05,Jam Doughnut - Dine In,11.100000000000001,3,cpl,4,1,2024,0
2024-01-05,Jam Doughnut - Takeout,46.199999999999996,14,cpl,4,1,2024,0
2024-01-05,Kids Drinks - Babyccino,1.2,1,cpl,4,1,2024,0
2024-01-05,Kids Drinks - Hot Chocolate,4.0,2,cpl,4,1,2024,0
2024-01-05,Latte,79.92,23,cpl,4,1,2024,0
2024-01-05,Leaf Tea Pot,19.200000000000003,6,cpl,4,1,2024,0
2024-01-05,Maple Pecan Swirl - Dine In,7.0,2,cpl,4,1,2024,0
2024-01-05,Maple Pecan Swirl - Takeout,43.4,14,cpl,4,1,2024,0
2024-01-05,Meat Sandwich - Chicken Bacon Mayo Rocket,93.6,21,cpl,4,1,2024,0
2024-01-05,Millstone - Large,28.6,7,cpl,4,1,2024,0
2024-01-05,Millstone - Malted,23.4,6,cpl,4,1,2024,0
2024-01-05,Millstone - Small,35.76,15,cpl,4,1,2024,0
2024-01-05,Mocha,14.8,4,cpl,4,1,2024,0
2024-01-05,Morning Bun - Dine In,3.35,1,cpl,4,1,2024,0
2024-01-05,Morning Bun - Takeout,23.6,8,cpl,4,1,2024,0
2024-01-05,Moss Valley Meats - Back Bacon,10.98,3,cpl,4,1,2024,0
2024-01-05,Moss Valley Meats - Breakfast Sausage,8.25,2,cpl,4,1,2024,0
2024-01-05,Mr Potato Bread,23.4,6,cpl,4,1,2024,0
2024-01-05,PB+J Brownie Takeout,29.699999999999996,9,cpl,4,1,2024,0
2024-01-05,PCT - Dine In,19.25,7,cpl,4,1,2024,0
2024-01-05,PCT - Takeout,96.0,40,cpl,4,1,2024,0
2024-01-05,Pain au Chocolat - Takeout,108.80000000000001,34,cpl,4,1,2024,0
2024-01-05,Pecan Pie - Dine In,3.95,1,cpl,4,1,2024,0
2024-01-05,Pecan Pie - Takeout,29.7,9,cpl,4,1,2024,0
2024-01-05,Pork and Fennel Sausage Roll - Dine In,13.5,3,cpl,4,1,2024,0
2024-01-05,Pork and Fennel Sausage Roll - Takeout,49.4,13,cpl,4,1,2024,0
2024-01-05,Pumpkin spice latte,8.1,2,cpl,4,1,2024,0
2024-01-05,Retail Coffee 250g - Kropp Forge,23.700000000000003,3,cpl,4,1,2024,0
2024-01-05,Salted Butter,5.5,2,cpl,4,1,2024,0
2024-01-05,Seeded Millstone - Large,19.8,4,cpl,4,1,2024,0
2024-01-05,Seeded Millstone - Small,40.8,13,cpl,4,1,2024,0
2024-01-05,Sesame Linseed Sunflower - Large,19.8,4,cpl,4,1,2024,0
2024-01-05,Sesame Linseed Sunflower - Small,27.2,8,cpl,4,1,2024,0
2024-01-05,Spiced Apple Muffin,29.6,10,cpl,4,1,2024,0
2024-01-05,Sweet Potato and Black Bean Roll - Dine In,13.5,3,cpl,4,1,2024,0
2024-01-05,Sweet Potato and Black Bean Roll - Takeout,53.199999999999996,14,cpl,4,1,2024,0
2024-01-05,Tart Meat - Dine In,5.0,1,cpl,4,1,2024,0
2024-01-05,Tart Meat - Slice,13.5,3,cpl,4,1,2024,0
2024-01-05,Tart Meat - Square,12.600000000000001,3,cpl,4,1,2024,0
2024-01-05,Tart Vegetarian - Dine In,5.0,1,cpl,4,1,2024,0
2024-01-05,Tart Vegetarian - Slice,27.0,6,cpl,4,1,2024,0
2024-01-05,Tart Vegetarian - Square,12.600000000000001,3,cpl,4,1,2024,0
2024-01-05,Teacake - Pack of 4,1.5,1,cpl,4,1,2024,0
2024-01-05,Teacake - Single,8.8,8,cpl,4,1,2024,0
2024-01-05,Teacake - Toasted with butter and jam,2.8,1,cpl,4,1,2024,0
2024-01-05,Vegan Danish - Takeout,33.599999999999994,12,cpl,4,1,2024,0
2024-01-05,Vegan Sandwich - Chickpea Rocket,36.0,8,cpl,4,1,2024,0
2024-01-05,White Peak - Large,30.800000000000004,7,cpl,4,1,2024,0
2024-01-05,White Peak - Small,38.42,15,cpl,4,1,2024,0
2024-01-05,Yorkshire Brew,21.330000000000002,8,cpl,4,1,2024,0
2024-01-06,1 Pint Orange Juice,1.25,1,cpl,5,1,2024,1
2024-01-06,1ltr Semi Skimmed Milk,2.6,2,cpl,5,1,2024,1
2024-01-06,1ltr Skimmed Milk,1.3,1,cpl,5,1,2024,1
2024-01-06,2ltr Semi Skimmed Milk,2.2,1,cpl,5,1,2024,1
2024-01-06,Almond Croissant - Dine In,14.4,4,cpl,5,1,2024,1
2024-01-06,Almond Croissant - Takeout,95.48,31,cpl,5,1,2024,1
2024-01-06,Americano,63.5,20,cpl,5,1,2024,1
2024-01-06,Baguette - Regular,26.25,14,cpl,5,1,2024,1
2024-01-06,Bamboo Coffee Cup - 8oz,7.0,1,cpl,5,1,2024,1
2024-01-06,Batard - Plain,17.32,6,cpl,5,1,2024,1
2024-01-06,Birdhouse Tea - North Coast - Lemongrass & Ginger,4.0,1,cpl,5,1,2024,1
2024-01-06,Bostock - Dine In,13.4,4,cpl,5,1,2024,1
2024-01-06,Bostock - Takeout,14.75,5,cpl,5,1,2024,1
