date,product,revenue,quantity,company,dayofweek,month,year,is_weekend
2024-01-02,Americano,15.5,5.0,forge,1,1,2024,0
2024-01-02,Artisan Tonic Pink,2.5,1.0,forge,1,1,2024,0
2024-01-02,Baguette - Regular,23.1,11.0,forge,1,1,2024,0
2024-01-02,Batard - Plain,12.6,4.0,forge,1,1,2024,0
2024-01-02,Bear Claw - IN,14.0,4.0,forge,1,1,2024,0
2024-01-02,Bear Claw - OUT,46.5,15.0,forge,1,1,2024,0
2024-01-02,Brownie - Dine In,3.6,1.0,forge,1,1,2024,0
2024-01-02,Brownie - Takeout,9.899999999999999,3.0,forge,1,1,2024,0
2024-01-02,Cappuccino,45.8,13.0,forge,1,1,2024,0
2024-01-02,Cardamom Snurr - Dine In,11.2,4.0,forge,1,1,2024,0
2024-01-02,Cardamom Snurr - Takeout,31.2,12.0,forge,1,1,2024,0
2024-01-02,Chai Latte Pot,7.4,2.0,forge,1,1,2024,0
2024-01-02,Ciabatta - Plain,40.300000000000004,13.0,forge,1,1,2024,0
2024-01-02,Cinnamon Swirl - Dine In,14.0,4.0,forge,1,1,2024,0
2024-01-02,Cinnamon Swirl - Takeout,51.849999999999994,17.0,forge,1,1,2024,0
2024-01-02,Cookie - Dine In,1.8,1.0,forge,1,1,2024,0
2024-01-02,Cookie - Takeout,8.8,4.0,forge,1,1,2024,0
2024-01-02,Cortado,6.4,2.0,forge,1,1,2024,0
2024-01-02,Croissant - Dine In,5.7,2.0,forge,1,1,2024,0
2024-01-02,Croissant - Takeout,50.36,20.0,forge,1,1,2024,0
2024-01-02,Custard Doughnut - Dine In,3.7,1.0,forge,1,1,2024,0
2024-01-02,Custard Doughnut - Takeout,26.4,8.0,forge,1,1,2024,0
2024-01-02,Danish - Dine In,3.25,1.0,forge,1,1,2024,0
2024-01-02,Danish - Takeout,16.799999999999997,7.0,forge,1,1,2024,0
2024-01-02,Dark Peak,8.850000000000001,3.0,forge,1,1,2024,0
2024-01-02,Espresso,8.399999999999999,3.0,forge,1,1,2024,0
2024-01-02,FOH Salad,30.0,6.0,forge,1,1,2024,0
2024-01-02,Festive Jam - Apricot and Amaretto 300g,4.0,1.0,forge,1,1,2024,0
2024-01-02,Festive Jam - Blackberry and Bay 300g,4.0,1.0,forge,1,1,2024,0
2024-01-02,Fig and Ginger Muffin - Dine In,3.45,1.0,forge,1,1,2024,0
2024-01-02,Fig and Ginger Muffin - Takeout,2.8,1.0,forge,1,1,2024,0
2024-01-02,Fish Sandwich - Tuna Sweetcorn Onion - Dine In,7.6,2.0,forge,1,1,2024,0
2024-01-02,Fish Sandwich - Tuna Sweetcorn Onion - Takeout,21.6,7.0,forge,1,1,2024,0
2024-01-02,Flat White,89.7,27.0,forge,1,1,2024,0
2024-01-02,Focaccia Pizza,17.700000000000003,6.0,forge,1,1,2024,0
2024-01-02,Focaccia Plain - Slice,10.6,4.0,forge,1,1,2024,0
2024-01-02,Fruit Juice - Mango,2.5,1.0,forge,1,1,2024,0
2024-01-02,Hot Chocolate,9.620000000000001,3.0,forge,1,1,2024,0
2024-01-02,Iced Coffee,3.6,1.0,forge,1,1,2024,0
2024-01-02,Jam Doughnut - Dine In,3.7,1.0,forge,1,1,2024,0
2024-01-02,Jam Doughnut - Takeout,26.4,8.0,forge,1,1,2024,0
2024-01-02,Kids Drinks - Cold Milk,1.1,1.0,forge,1,1,2024,0
2024-01-02,Kids Drinks - Hot Chocolate,2.0,1.0,forge,1,1,2024,0
2024-01-02,Latte,73.4,22.0,forge,1,1,2024,0
2024-01-02,Leaf Tea Pot,3.2,1.0,forge,1,1,2024,0
2024-01-02,Long Black,9.3,3.0,forge,1,1,2024,0
2024-01-02,MISC ,0.5,1.0,forge,1,1,2024,0
2024-01-02,Maple Pecan Swirl - Dine In,21.0,6.0,forge,1,1,2024,0
2024-01-02,Maple Pecan Swirl - Takeout,34.1,11.0,forge,1,1,2024,0
2024-01-02,Meat Sandwich - Chicken Bacon Mayo Rocket - Dine In,14.25,4.0,forge,1,1,2024,0
2024-01-02,Meat Sandwich - Chicken Bacon Mayo Rocket - Takeout,50.4,16.0,forge,1,1,2024,0
2024-01-02,Millstone - Large,26.400000000000002,6.0,forge,1,1,2024,0
2024-01-02,Millstone - Small,15.9,6.0,forge,1,1,2024,0
2024-01-02,Mocha,11.7,3.0,forge,1,1,2024,0
2024-01-02,Morning Bun - Dine In,3.35,1.0,forge,1,1,2024,0
2024-01-02,Morning Bun - Takeout,14.75,5.0,forge,1,1,2024,0
2024-01-02,PB+J Brownie Dine In,3.7,1.0,forge,1,1,2024,0
2024-01-02,PB+J Brownie Takeout,9.899999999999999,3.0,forge,1,1,2024,0
2024-01-02,PCT - Dine In,2.75,1.0,forge,1,1,2024,0
2024-01-02,PCT - Takeout,42.6,18.0,forge,1,1,2024,0
2024-01-02,Pain au Chocolat - Dine In,19.0,5.0,forge,1,1,2024,0
2024-01-02,Pain au Chocolat - Takeout,54.400000000000006,17.0,forge,1,1,2024,0
2024-01-02,Pecan Pie - Takeout,13.2,4.0,forge,1,1,2024,0
2024-01-02,Pork and Fennel Sausage Roll - Dine In,9.0,2.0,forge,1,1,2024,0
2024-01-02,Pork and Fennel Sausage Roll - Takeout,34.199999999999996,9.0,forge,1,1,2024,0
2024-01-02,Retail Coffee 250g - Decaf Forge,7.9,1.0,forge,1,1,2024,0
2024-01-02,Seeded Millstone - Large,29.700000000000003,6.0,forge,1,1,2024,0
2024-01-02,Seeded Millstone - Small,30.599999999999998,9.0,forge,1,1,2024,0
2024-01-02,Sesame Linseed Sunflower - Large,19.8,4.0,forge,1,1,2024,0
2024-01-02,Sesame Linseed Sunflower - Small,17.0,5.0,forge,1,1,2024,0
2024-01-02,Spiced Apple Muffin,2.85,1.0,forge,1,1,2024,0
2024-01-02,Sweet Potato and Black Bean Roll - Dine In,4.5,1.0,forge,1,1,2024,0
2024-01-02,Sweet Potato and Black Bean Roll - Takeout,49.4,13.0,forge,1,1,2024,0
2024-01-02,Tart Meat - Slice,4.5,1.0,forge,1,1,2024,0
2024-01-02,Tart Meat - Square,8.4,2.0,forge,1,1,2024,0
2024-01-02,Tart Vegetarian - Slice,18.0,4.0,forge,1,1,2024,0
2024-01-02,Teacake - Single,2.2,2.0,forge,1,1,2024,0
2024-01-02,Vegan Danish - Dine In,3.4,1.0,forge,1,1,2024,0
2024-01-02,Vegan Danish - Takeout,14.0,5.0,forge,1,1,2024,0
2024-01-02,Vegan Sandwich - Chickpea Rocket - Dine In,11.399999999999999,3.0,forge,1,1,2024,0
2024-01-02,Vegan Sandwich - Chickpea Rocket - Takeout,38.400000000000006,12.0,forge,1,1,2024,0
2024-01-02,White Peak - Large,30.800000000000004,7.0,forge,1,1,2024,0
2024-01-02,White Peak - Small,26.5,10.0,forge,1,1,2024,0
2024-01-02,Yeast,2.0,2.0,forge,1,1,2024,0
2024-01-02,Yorkshire Brew,2.7,1.0,forge,1,1,2024,0
2024-01-03,Americano,40.6,13.0,forge,2,1,2024,0
2024-01-03,Baguette - Regular,18.900000000000002,9.0,forge,2,1,2024,0
2024-01-03,Batard - Plain,18.9,6.0,forge,2,1,2024,0
2024-01-03,Bear Claw - IN,10.5,3.0,forge,2,1,2024,0
2024-01-03,Bear Claw - OUT,37.2,12.0,forge,2,1,2024,0
2024-01-03,Bostock - Dine In,6.7,2.0,forge,2,1,2024,0
2024-01-03,Bostock - Takeout,8.850000000000001,3.0,forge,2,1,2024,0
2024-01-03,Brownie - Dine In,3.6,1.0,forge,2,1,2024,0
2024-01-03,Brownie - Takeout,6.6,2.0,forge,2,1,2024,0
2024-01-03,Cappuccino,31.8,9.0,forge,2,1,2024,0
2024-01-03,Cardamom Snurr - Dine In,2.8,1.0,forge,2,1,2024,0
2024-01-03,Cardamom Snurr - Takeout,39.0,15.0,forge,2,1,2024,0
2024-01-03,Carrier Bag - Large,0.5,2.0,forge,2,1,2024,0
2024-01-03,Chai Latte Pot,3.7,1.0,forge,2,1,2024,0
2024-01-03,Christmas Biscuits- Chocolate and Hazelnut Amaretti 200g,5.0,1.0,forge,2,1,2024,0
2024-01-03,Chutney 300g - Chilli Jam,8.0,2.0,forge,2,1,2024,0
2024-01-03,Ciabatta - Plain,27.900000000000002,9.0,forge,2,1,2024,0
2024-01-03,Cinnamon Swirl - Dine In,17.5,5.0,forge,2,1,2024,0
2024-01-03,Cinnamon Swirl - Takeout,35.839999999999996,12.0,forge,2,1,2024,0
2024-01-03,Cookie - Takeout,11.0,5.0,forge,2,1,2024,0
2024-01-03,Cortado,3.2,1.0,forge,2,1,2024,0
2024-01-03,Croissant - Dine In,14.25,5.0,forge,2,1,2024,0
2024-01-03,Croissant - Takeout,38.25,15.0,forge,2,1,2024,0
2024-01-03,Custard Doughnut - Dine In,7.4,2.0,forge,2,1,2024,0
2024-01-03,Custard Doughnut - Takeout,23.099999999999998,7.0,forge,2,1,2024,0
2024-01-03,Danish - Dine In,6.5,2.0,forge,2,1,2024,0
2024-01-03,Danish - Takeout,11.2,4.0,forge,2,1,2024,0
2024-01-03,Dark Peak,11.8,4.0,forge,2,1,2024,0
2024-01-03,Espresso,5.6,2.0,forge,2,1,2024,0
2024-01-03,FOH Salad,39.0,6.0,forge,2,1,2024,0
2024-01-03,Festive Jam - Raspberry 300g,4.0,1.0,forge,2,1,2024,0
2024-01-03,Fig and Ginger Muffin - Takeout,11.2,4.0,forge,2,1,2024,0
2024-01-03,Flat White,68.10000000000001,21.0,forge,2,1,2024,0
2024-01-03,Focaccia Pizza,17.7,6.0,forge,2,1,2024,0
2024-01-03,Focaccia Plain - Slice,13.25,5.0,forge,2,1,2024,0
2024-01-03,Fruit Juice - Apple,2.5,1.0,forge,2,1,2024,0
2024-01-03,Fruit Juice - Grapefruit,2.5,1.0,forge,2,1,2024,0
2024-01-03,Fruit Juice - Orange,2.5,1.0,forge,2,1,2024,0
2024-01-03,Hot Chocolate,3.5,1.0,forge,2,1,2024,0
2024-01-03,Jam Doughnut - Takeout,23.099999999999998,7.0,forge,2,1,2024,0
2024-01-03,Kids Drinks - Hot Chocolate,6.0,3.0,forge,2,1,2024,0
2024-01-03,Latte,102.9,29.0,forge,2,1,2024,0
2024-01-03,Leaf Tea Pot,3.2,1.0,forge,2,1,2024,0
2024-01-03,Long Black,3.1,1.0,forge,2,1,2024,0
2024-01-03,MISC ,117.60000000000001,35.0,forge,2,1,2024,0
2024-01-03,MISC 2 x sandwich,9.0,1.0,forge,2,1,2024,0
2024-01-03,MISC sarnie,8.3,2.0,forge,2,1,2024,0
2024-01-03,Macchiato,2.8,1.0,forge,2,1,2024,0
2024-01-03,Maple Pecan Swirl - Takeout,27.900000000000002,9.0,forge,2,1,2024,0
2024-01-03,Meat Sandwich - Chicken Bacon Mayo Rocket,16.0,5.0,forge,2,1,2024,0
2024-01-03,Meat Sandwich - Chicken Bacon Mayo Rocket - Takeout,6.4,2.0,forge,2,1,2024,0
2024-01-03,Millstone - Large,26.400000000000002,6.0,forge,2,1,2024,0
2024-01-03,Millstone - Small,21.2,8.0,forge,2,1,2024,0
2024-01-03,Mocha,3.7,1.0,forge,2,1,2024,0
2024-01-03,Morning Bun - Takeout,14.75,5.0,forge,2,1,2024,0
2024-01-03,Mr Potato Bread,31.2,8.0,forge,2,1,2024,0
2024-01-03,PB+J Brownie Takeout,23.099999999999998,7.0,forge,2,1,2024,0
2024-01-03,PCT - Dine In,8.25,3.0,forge,2,1,2024,0
2024-01-03,PCT - Takeout,50.4,21.0,forge,2,1,2024,0
2024-01-03,Pain au Chocolat - Dine In,3.8,1.0,forge,2,1,2024,0
2024-01-03,Pain au Chocolat - Takeout,48.0,15.0,forge,2,1,2024,0
2024-01-03,Pecan Pie - Dine In,7.9,2.0,forge,2,1,2024,0
2024-01-03,Pecan Pie - Takeout,13.2,4.0,forge,2,1,2024,0
2024-01-03,Pork and Fennel Sausage Roll - Dine In,4.5,1.0,forge,2,1,2024,0
2024-01-03,Pork and Fennel Sausage Roll - Takeout,45.599999999999994,12.0,forge,2,1,2024,0
2024-01-03,Retail Coffee 250g - Kropp Forge,47.400000000000006,6.0,forge,2,1,2024,0
2024-01-03,Seeded Millstone - Large,19.8,4.0,forge,2,1,2024,0
2024-01-03,Seeded Millstone - Small,27.2,8.0,forge,2,1,2024,0
2024-01-03,Sesame Linseed Sunflower - Large,24.75,5.0,forge,2,1,2024,0
2024-01-03,Sesame Linseed Sunflower - Small,20.4,6.0,forge,2,1,2024,0
2024-01-03,Sourdough Starter - Rye,2.0,2.0,forge,2,1,2024,0
2024-01-03,Spiced Apple Muffin,5.7,2.0,forge,2,1,2024,0
2024-01-03,Sweet Potato and Black Bean Roll - Takeout,57.0,15.0,forge,2,1,2024,0
2024-01-03,Tart Meat - Slice,4.5,1.0,forge,2,1,2024,0
2024-01-03,Tart Meat - Square,12.6,3.0,forge,2,1,2024,0
2024-01-03,Tart Vegetarian - Slice,9.0,2.0,forge,2,1,2024,0
2024-01-03,Teacake - Single,4.95,6.0,forge,2,1,2024,0
2024-01-03,Vegan Danish - Takeout,14.0,5.0,forge,2,1,2024,0
2024-01-03,Vegan Sandwich - Chickpea Rocket - Takeout,3.2,1.0,forge,2,1,2024,0
2024-01-03,White Peak - Large,30.800000000000004,7.0,forge,2,1,2024,0
2024-01-03,White Peak - Small,31.799999999999997,12.0,forge,2,1,2024,0
2024-01-03,Yeast,2.0,2.0,forge,2,1,2024,0
2024-01-03,Yorkshire Brew,13.5,5.0,forge,2,1,2024,0
2024-01-04,Americano,19.5,6.0,forge,3,1,2024,0
2024-01-04,Baguette - Regular,14.700000000000001,7.0,forge,3,1,2024,0
2024-01-04,Batard - Plain,12.6,4.0,forge,3,1,2024,0
2024-01-04,Bear Claw - OUT,51.92,17.0,forge,3,1,2024,0
2024-01-04,Brownie - Dine In,3.6,1.0,forge,3,1,2024,0
2024-01-04,Brownie - Takeout,3.3,1.0,forge,3,1,2024,0
2024-01-04,Cappuccino,10.8,3.0,forge,3,1,2024,0
2024-01-04,Cardamom Snurr - Dine In,2.8,1.0,forge,3,1,2024,0
2024-01-04,Cardamom Snurr - Takeout,20.8,8.0,forge,3,1,2024,0
2024-01-04,Carrier Bag - Large,1.0,4.0,forge,3,1,2024,0
2024-01-04,Carrier Bag - Small,0.1,1.0,forge,3,1,2024,0
2024-01-04,Chocolate and Sea Salt Tart,18.0,4.0,forge,3,1,2024,0
2024-01-04,Christmas Biscuits- Amaretti 200g,10.0,2.0,forge,3,1,2024,0
2024-01-04,Ciabatta - Plain,27.900000000000002,9.0,forge,3,1,2024,0
2024-01-04,Cinnamon Swirl - Dine In,17.5,5.0,forge,3,1,2024,0
2024-01-04,Cinnamon Swirl - Takeout,33.55,11.0,forge,3,1,2024,0
2024-01-04,Cookie - Dine In,2.4,1.0,forge,3,1,2024,0
2024-01-04,Cookie - Takeout,14.850000000000001,7.0,forge,3,1,2024,0
2024-01-04,Croissant - Dine In,2.85,1.0,forge,3,1,2024,0
2024-01-04,Croissant - Takeout,28.68,12.0,forge,3,1,2024,0
2024-01-04,Custard Doughnut - Takeout,23.099999999999998,7.0,forge,3,1,2024,0
2024-01-04,Danish - Dine In,6.5,2.0,forge,3,1,2024,0
2024-01-04,Danish - Takeout,5.6,2.0,forge,3,1,2024,0
2024-01-04,Dark Peak,11.8,4.0,forge,3,1,2024,0
2024-01-04,Espresso,5.6,2.0,forge,3,1,2024,0
2024-01-04,FOH Salad,32.5,5.0,forge,3,1,2024,0
2024-01-04,Festive Jam - Blackberry and Bay 300g,4.0,1.0,forge,3,1,2024,0
2024-01-04,Fig and Ginger Muffin - Dine In,3.45,1.0,forge,3,1,2024,0
2024-01-04,Filter coffee,11.2,4.0,forge,3,1,2024,0
2024-01-04,Fish Sandwich - Tuna Sweetcorn Onion,40.5,9.0,forge,3,1,2024,0
2024-01-04,Flat White,78.3,24.0,forge,3,1,2024,0
2024-01-04,Focaccia Pizza,17.700000000000003,6.0,forge,3,1,2024,0
2024-01-04,Focaccia Plain - Slice,8.92,4.0,forge,3,1,2024,0
2024-01-04,Fruit Juice - Apple,2.5,1.0,forge,3,1,2024,0
2024-01-04,Fruit and Nut Sourdough Tin,18.75,5.0,forge,3,1,2024,0
2024-01-04,Gift Voucher,0.0,1.0,forge,3,1,2024,0
2024-01-04,Granola 250g,3.75,1.0,forge,3,1,2024,0
2024-01-04,Hot Chocolate,3.5,1.0,forge,3,1,2024,0
2024-01-04,Iced Coffee,11.7,3.0,forge,3,1,2024,0
2024-01-04,Jam Doughnut - Dine In,3.7,1.0,forge,3,1,2024,0
2024-01-04,Jam Doughnut - Takeout,27.61,9.0,forge,3,1,2024,0
2024-01-04,Kids Drinks - Babyccino,1.2,1.0,forge,3,1,2024,0
2024-01-04,Kids Drinks - Hot Chocolate,4.0,2.0,forge,3,1,2024,0
2024-01-04,Latte,77.4,22.0,forge,3,1,2024,0
2024-01-04,Leaf Tea Pot,16.0,5.0,forge,3,1,2024,0
2024-01-04,Maple Pecan Swirl - Dine In,14.0,4.0,forge,3,1,2024,0
2024-01-04,Maple Pecan Swirl - Takeout,37.2,12.0,forge,3,1,2024,0
2024-01-04,Meat Sandwich - Chicken Bacon Mayo Rocket,108.0,24.0,forge,3,1,2024,0
2024-01-04,Millstone - Large,35.2,8.0,forge,3,1,2024,0
2024-01-04,Millstone - Malted,23.4,6.0,forge,3,1,2024,0
2024-01-04,Millstone - Small,13.25,5.0,forge,3,1,2024,0
2024-01-04,Mocha,4.0,1.0,forge,3,1,2024,0
2024-01-04,Morning Bun - Takeout,11.8,4.0,forge,3,1,2024,0
2024-01-04,PB+J Brownie Takeout,13.2,4.0,forge,3,1,2024,0
2024-01-04,PCT - Dine In,2.75,1.0,forge,3,1,2024,0
2024-01-04,PCT - Takeout,62.4,26.0,forge,3,1,2024,0
2024-01-04,Pain au Chocolat - Takeout,60.0,19.0,forge,3,1,2024,0
2024-01-04,Pecan Pie - Takeout,29.7,9.0,forge,3,1,2024,0
2024-01-04,Pork and Fennel Sausage Roll - Dine In,9.0,2.0,forge,3,1,2024,0
2024-01-04,Pork and Fennel Sausage Roll - Takeout,41.8,11.0,forge,3,1,2024,0
2024-01-04,Scotch Egg - Takeout,7.0,2.0,forge,3,1,2024,0
2024-01-04,Seeded Millstone - Large,39.6,8.0,forge,3,1,2024,0
2024-01-04,Seeded Millstone - Small,30.599999999999998,9.0,forge,3,1,2024,0
2024-01-04,Sesame Linseed Sunflower - Large,26.57,6.0,forge,3,1,2024,0
2024-01-04,Sesame Linseed Sunflower - Small,23.799999999999997,7.0,forge,3,1,2024,0
2024-01-04,Spiced Apple Muffin,11.4,4.0,forge,3,1,2024,0
2024-01-04,Sweet Potato and Black Bean Roll - Takeout,41.8,11.0,forge,3,1,2024,0
2024-01-04,Tart Meat - Slice,9.0,2.0,forge,3,1,2024,0
2024-01-04,Tart Meat - Square,8.4,2.0,forge,3,1,2024,0
2024-01-04,Tart Vegetarian - Slice,9.0,2.0,forge,3,1,2024,0
2024-01-04,Tart Vegetarian - Square,16.8,4.0,forge,3,1,2024,0
2024-01-04,Teacake - Single,2.2,2.0,forge,3,1,2024,0
2024-01-04,Teacake - Toasted with butter and jam,2.8,1.0,forge,3,1,2024,0
2024-01-04,Vegan Danish - Dine In,3.4,1.0,forge,3,1,2024,0
2024-01-04,Vegan Danish - Takeout,8.399999999999999,3.0,forge,3,1,2024,0
2024-01-04,Vegan Sandwich - Chickpea Rocket,63.0,14.0,forge,3,1,2024,0
2024-01-04,White Peak - Large,44.0,10.0,forge,3,1,2024,0
2024-01-04,White Peak - Small,29.15,11.0,forge,3,1,2024,0
2024-01-05,Americano,38.4,12.0,forge,4,1,2024,0
2024-01-05,Baguette - Regular,29.4,14.0,forge,4,1,2024,0
2024-01-05,Batard - Plain,12.6,4.0,forge,4,1,2024,0
2024-01-05,Bear Claw - IN,24.5,7.0,forge,4,1,2024,0
2024-01-05,Bear Claw - OUT,42.620000000000005,14.0,forge,4,1,2024,0
2024-01-05,Brownie - Takeout,26.4,8.0,forge,4,1,2024,0
2024-01-05,Cappuccino,38.8,11.0,forge,4,1,2024,0
2024-01-05,Cardamom Snurr - Dine In,2.8,1.0,forge,4,1,2024,0
2024-01-05,Cardamom Snurr - Takeout,33.800000000000004,13.0,forge,4,1,2024,0
2024-01-05,Carrier Bag - Large,0.25,1.0,forge,4,1,2024,0
2024-01-05,Carrier Bag - Small,0.1,1.0,forge,4,1,2024,0
2024-01-05,Chai Latte Pot,7.4,2.0,forge,4,1,2024,0
2024-01-05,Chocolate and Sea Salt Tart,9.0,2.0,forge,4,1,2024,0
2024-01-05,Christmas Biscuits- Cheddar 150g,5.0,1.0,forge,4,1,2024,0
2024-01-05,Ciabatta - Plain,38.59,13.0,forge,4,1,2024,0
2024-01-05,Cinnamon Swirl - Dine In,17.5,5.0,forge,4,1,2024,0
2024-01-05,Cinnamon Swirl - Takeout,70.14999999999999,23.0,forge,4,1,2024,0
2024-01-05,Cookie - Dine In,2.4,1.0,forge,4,1,2024,0
2024-01-05,Cookie - Takeout,13.200000000000001,6.0,forge,4,1,2024,0
2024-01-05,Croissant - Takeout,84.14999999999999,33.0,forge,4,1,2024,0
2024-01-05,Custard Doughnut - Takeout,42.9,13.0,forge,4,1,2024,0
2024-01-05,Danish - Dine In,13.0,4.0,forge,4,1,2024,0
2024-01-05,Danish - Takeout,22.4,8.0,forge,4,1,2024,0
2024-01-05,Dark Peak,13.27,5.0,forge,4,1,2024,0
2024-01-05,Espresso,11.2,4.0,forge,4,1,2024,0
2024-01-05,FOH Salad,38.35,6.0,forge,4,1,2024,0
2024-01-05,Fig and Ginger Muffin - Takeout,8.399999999999999,3.0,forge,4,1,2024,0
2024-01-05,Filter coffee,8.399999999999999,3.0,forge,4,1,2024,0
2024-01-05,Fish Sandwich - Tuna Sweetcorn Onion,76.5,17.0,forge,4,1,2024,0
2024-01-05,Flat White,75.4,23.0,forge,4,1,2024,0
2024-01-05,Focaccia Pizza,23.6,8.0,forge,4,1,2024,0
2024-01-05,Focaccia Plain - Slice,21.2,8.0,forge,4,1,2024,0
2024-01-05,Fruit Juice - Apple,5.0,2.0,forge,4,1,2024,0
2024-01-05,Fruit and Nut Sourdough Tin,3.74,2.0,forge,4,1,2024,0
2024-01-05,Granola 250g,3.75,1.0,forge,4,1,2024,0
2024-01-05,Hot Chocolate,14.0,4.0,forge,4,1,2024,0
2024-01-05,Iced Coffee,3.2,1.0,forge,4,1,2024,0
2024-01-05,Jam Doughnut - Dine In,3.7,1.0,forge,4,1,2024,0
2024-01-05,Jam Doughnut - Takeout,33.0,10.0,forge,4,1,2024,0
2024-01-05,Latte,72.9,21.0,forge,4,1,2024,0
2024-01-05,Leaf Tea Pot,16.0,5.0,forge,4,1,2024,0
2024-01-05,Long Black,3.1,1.0,forge,4,1,2024,0
2024-01-05,Macchiato,2.8,1.0,forge,4,1,2024,0
2024-01-05,Maple Pecan Swirl - Dine In,3.5,1.0,forge,4,1,2024,0
2024-01-05,Maple Pecan Swirl - Takeout,65.10000000000001,21.0,forge,4,1,2024,0
2024-01-05,Meat Sandwich - Chicken Bacon Mayo Rocket,135.0,30.0,forge,4,1,2024,0
2024-01-05,Millstone - Large,30.800000000000004,7.0,forge,4,1,2024,0
2024-01-05,Millstone - Malted,27.3,7.0,forge,4,1,2024,0
2024-01-05,Millstone - Small,25.169999999999998,10.0,forge,4,1,2024,0
2024-01-05,Mocha,11.4,3.0,forge,4,1,2024,0
2024-01-05,Morning Bun - Takeout,11.8,4.0,forge,4,1,2024,0
2024-01-05,Mr Potato Bread,30.22,8.0,forge,4,1,2024,0
2024-01-05,PB+J Brownie Takeout,6.6,2.0,forge,4,1,2024,0
2024-01-05,PCT - Dine In,16.5,6.0,forge,4,1,2024,0
2024-01-05,PCT - Takeout,96.0,40.0,forge,4,1,2024,0
2024-01-05,Pain au Chocolat - Dine In,25.65,7.0,forge,4,1,2024,0
2024-01-05,Pain au Chocolat - Takeout,83.2,26.0,forge,4,1,2024,0
2024-01-05,Pecan Pie - Takeout,26.4,8.0,forge,4,1,2024,0
2024-01-05,Pork and Fennel Sausage Roll - Takeout,53.2,14.0,forge,4,1,2024,0
2024-01-05,Retail Coffee 250g  - El Indio,42.0,4.0,forge,4,1,2024,0
2024-01-05,Retail Coffee 250g - Kropp Forge,55.300000000000004,7.0,forge,4,1,2024,0
2024-01-05,Seeded Millstone - Large,39.6,8.0,forge,4,1,2024,0
2024-01-05,Seeded Millstone - Small,34.0,10.0,forge,4,1,2024,0
2024-01-05,Sesame Linseed Sunflower - Large,29.700000000000003,6.0,forge,4,1,2024,0
2024-01-05,Sesame Linseed Sunflower - Small,23.8,7.0,forge,4,1,2024,0
2024-01-05,Sourdough Starter - Wheat,2.0,2.0,forge,4,1,2024,0
2024-01-05,Spiced Apple Muffin,5.7,2.0,forge,4,1,2024,0
2024-01-05,Sweet Potato and Black Bean Roll - Dine In,4.5,1.0,forge,4,1,2024,0
2024-01-05,Sweet Potato and Black Bean Roll - Takeout,49.4,13.0,forge,4,1,2024,0
2024-01-05,Tart Meat - Slice,22.5,5.0,forge,4,1,2024,0
2024-01-05,Tart Vegetarian - Slice,13.5,3.0,forge,4,1,2024,0
2024-01-05,Tart Vegetarian - Square,7.35,2.0,forge,4,1,2024,0
2024-01-05,Teacake - Single,2.2,2.0,forge,4,1,2024,0
2024-01-05,Teacake - Toasted with butter and jam,2.8,1.0,forge,4,1,2024,0
2024-01-05,Vegan Danish - Dine In,10.2,3.0,forge,4,1,2024,0
2024-01-05,Vegan Danish - Takeout,14.0,5.0,forge,4,1,2024,0
2024-01-05,Vegan Sandwich - Chickpea Rocket,72.0,16.0,forge,4,1,2024,0
2024-01-05,White Peak - Large,88.0,20.0,forge,4,1,2024,0
2024-01-05,White Peak - Small,38.41,16.0,forge,4,1,2024,0
2024-01-05,Yeast,4.0,4.0,forge,4,1,2024,0
2024-01-05,Yorkshire Brew,5.4,2.0,forge,4,1,2024,0
2024-01-06,Almond Croissant - Dine In,25.2,7.0,forge,5,1,2024,1
2024-01-06,Almond Croissant - Takeout,62.0,20.0,forge,5,1,2024,1
2024-01-06,Americano,56.4,18.0,forge,5,1,2024,1
2024-01-06,Artisan Cola,12.5,5.0,forge,5,1,2024,1
2024-01-06,Baguette - Regular,54.07,27.0,forge,5,1,2024,1
2024-01-06,Banana Bread Granola 500g,7.5,1.0,forge,5,1,2024,1
2024-01-06,Batard - Plain,18.9,6.0,forge,5,1,2024,1
2024-01-06,Bostock - Dine In,16.75,5.0,forge,5,1,2024,1
2024-01-06,Bostock - Takeout,14.75,5.0,forge,5,1,2024,1
2024-01-06,Brownie - Dine In,3.6,1.0,forge,5,1,2024,1
2024-01-06,Brownie - Takeout,19.799999999999997,6.0,forge,5,1,2024,1
2024-01-06,Cappuccino,37.4,11.0,forge,5,1,2024,1
2024-01-06,Cardamom Snurr - Dine In,2.8,1.0,forge,5,1,2024,1
2024-01-06,Cardamom Snurr - Takeout,33.8,13.0,forge,5,1,2024,1
2024-01-06,Carrier Bag - Large,0.5,2.0,forge,5,1,2024,1
2024-01-06,Carrier Bag - Small,0.2,2.0,forge,5,1,2024,1
2024-01-06,Chai Latte Pot,22.200000000000003,6.0,forge,5,1,2024,1
2024-01-06,Cheesecake - Takeout,28.0,8.0,forge,5,1,2024,1
2024-01-06,Christmas Biscuits- Amaretti 200g,5.0,1.0,forge,5,1,2024,1
2024-01-06,Chutney 125g - Fig and Plum,2.5,1.0,forge,5,1,2024,1
2024-01-06,Ciabatta - Plain,49.29,16.0,forge,5,1,2024,1
2024-01-06,Cinnamon Swirl - Dine In,3.5,1.0,forge,5,1,2024,1
2024-01-06,Cinnamon Swirl - Takeout,64.05,21.0,forge,5,1,2024,1
