date,category,revenue,quantity,company,dayofweek,month,year,is_weekend
2024-01-02,Bread,309.85,94.0,forge,1,1,2024,0
2024-01-02,Cafe Counter,60.9,13.0,forge,1,1,2024,0
2024-01-02,Cafe Counter -> External,143.65,44.0,forge,1,1,2024,0
2024-01-02,Christmas,8.0,2.0,forge,1,1,2024,0
2024-01-02,Cold Drinks,8.6,3.0,forge,1,1,2024,0
2024-01-02,Counter Menu,97.1,25.0,forge,1,1,2024,0
2024-01-02,Hot Drinks,283.12,85.0,forge,1,1,2024,0
2024-01-02,Kids,3.1,2.0,forge,1,1,2024,0
2024-01-02,Pastry,576.61,196.0,forge,1,1,2024,0
2024-01-02,Retail,7.9,1.0,forge,1,1,2024,0
2024-01-02,Retail Ingredients,2.0,2.0,forge,1,1,2024,0
2024-01-03,Bread,342.0,103.0,forge,2,1,2024,0
2024-01-03,Cafe Counter,65.1,12.0,forge,2,1,2024,0
2024-01-03,Cafe Counter -> External,25.6,8.0,forge,2,1,2024,0
2024-01-03,Christmas,17.0,4.0,forge,2,1,2024,0
2024-01-03,Cold Drinks,7.5,3.0,forge,2,1,2024,0
2024-01-03,Counter Menu,107.1,28.0,forge,2,1,2024,0
2024-01-03,Hot Drinks,285.7,86.0,forge,2,1,2024,0
2024-01-03,Kids,6.0,3.0,forge,2,1,2024,0
2024-01-03,Pastry,536.54,187.0,forge,2,1,2024,0
2024-01-03,Retail,47.900000000000006,8.0,forge,2,1,2024,0
2024-01-03,Retail Ingredients,4.0,4.0,forge,2,1,2024,0
2024-01-04,Bread,359.19,104.0,forge,3,1,2024,0
2024-01-04,Bread Retail,3.75,1.0,forge,3,1,2024,0
2024-01-04,Cafe Counter,82.7,17.0,forge,3,1,2024,0
2024-01-04,Cafe Counter -> External,211.5,47.0,forge,3,1,2024,0
2024-01-04,Christmas,32.75,8.0,forge,3,1,2024,0
2024-01-04,Cold Drinks,14.2,4.0,forge,3,1,2024,0
2024-01-04,Counter Menu,95.39999999999999,25.0,forge,3,1,2024,0
2024-01-04,Gifts,0.0,1.0,forge,3,1,2024,0
2024-01-04,Hot Drinks,226.3,68.0,forge,3,1,2024,0
2024-01-04,Kids,5.2,3.0,forge,3,1,2024,0
2024-01-04,Pastry,508.66,176.0,forge,3,1,2024,0
2024-01-04,Pastry Special,18.0,4.0,forge,3,1,2024,0
2024-01-04,Retail,1.1,5.0,forge,3,1,2024,0
2024-01-05,Bread,505.66,151.0,forge,4,1,2024,0
2024-01-05,Bread Retail,3.75,1.0,forge,4,1,2024,0
2024-01-05,Cafe Counter,81.7,16.0,forge,4,1,2024,0
2024-01-05,Cafe Counter -> External,283.5,63.0,forge,4,1,2024,0
2024-01-05,Christmas,8.74,3.0,forge,4,1,2024,0
2024-01-05,Cold Drinks,8.2,3.0,forge,4,1,2024,0
2024-01-05,Counter Menu,109.89999999999999,29.0,forge,4,1,2024,0
2024-01-05,Hot Drinks,305.2,92.0,forge,4,1,2024,0
2024-01-05,Pastry,807.77,277.0,forge,4,1,2024,0
2024-01-05,Pastry Special,9.0,2.0,forge,4,1,2024,0
2024-01-05,Retail,97.65,13.0,forge,4,1,2024,0
2024-01-05,Retail Ingredients,6.0,6.0,forge,4,1,2024,0
2024-01-06,Bread,632.8100000000001,189.0,forge,5,1,2024,1
2024-01-06,Bread Retail,11.25,2.0,forge,5,1,2024,1
2024-01-06,Cafe Counter,50.97,10.0,forge,5,1,2024,1
2024-01-06,Cafe Counter -> External,333.0,74.0,forge,5,1,2024,1
2024-01-06,Christmas,15.5,4.0,forge,5,1,2024,1
2024-01-06,Cold Drinks,20.0,8.0,forge,5,1,2024,1
2024-01-06,Counter Menu,102.6,27.0,forge,5,1,2024,1
2024-01-06,Hot Drinks,377.4,112.0,forge,5,1,2024,1
2024-01-06,Kids,3.5999999999999996,3.0,forge,5,1,2024,1
2024-01-06,Pastry,851.6,291.0,forge,5,1,2024,1
2024-01-06,Pastry Special,28.0,8.0,forge,5,1,2024,1
2024-01-06,Retail,33.3,8.0,forge,5,1,2024,1
2024-01-06,Retail Ingredients,3.0,3.0,forge,5,1,2024,1
2024-01-07,Bread,594.8100000000001,173.0,forge,6,1,2024,1
2024-01-07,Bread Retail,30.0,4.0,forge,6,1,2024,1
2024-01-07,Cafe Counter,29.25,7.0,forge,6,1,2024,1
2024-01-07,Christmas,9.0,2.0,forge,6,1,2024,1
2024-01-07,Cold Drinks,14.6,5.0,forge,6,1,2024,1
2024-01-07,Counter Menu,105.39999999999999,27.0,forge,6,1,2024,1
2024-01-07,Hot Drinks,371.8,110.0,forge,6,1,2024,1
2024-01-07,Kids,2.0,1.0,forge,6,1,2024,1
2024-01-07,Pastry,862.3199999999999,294.0,forge,6,1,2024,1
2024-01-07,Retail,35.3,5.0,forge,6,1,2024,1
2024-01-08,Bread,403.01,134.0,forge,0,1,2024,0
2024-01-08,Bread Retail,22.5,4.0,forge,0,1,2024,0
2024-01-08,Cafe Counter,45.65,9.0,forge,0,1,2024,0
2024-01-08,Cafe Counter -> External,225.0,50.0,forge,0,1,2024,0
2024-01-08,Counter Menu,110.7,27.0,forge,0,1,2024,0
2024-01-08,Hot Drinks,213.3,64.0,forge,0,1,2024,0
2024-01-08,Pastry,670.61,218.0,forge,0,1,2024,0
2024-01-08,Retail,32.7,5.0,forge,0,1,2024,0
2024-01-08,Retail Ingredients,2.0,2.0,forge,0,1,2024,0
2024-01-09,Bread,382.36,125.0,forge,1,1,2024,0
2024-01-09,Cafe Counter,160.0,34.0,forge,1,1,2024,0
2024-01-09,Cafe Counter -> External,243.0,56.0,forge,1,1,2024,0
2024-01-09,Cold Drinks,2.5,1.0,forge,1,1,2024,0
2024-01-09,Hot Drinks,191.6,58.0,forge,1,1,2024,0
2024-01-09,Kids,1.2,1.0,forge,1,1,2024,0
2024-01-09,Pastry,792.0,243.0,forge,1,1,2024,0
2024-01-09,Pastry Retail,5.0,1.0,forge,1,1,2024,0
2024-01-09,Retail,25.4,7.0,forge,1,1,2024,0
2024-01-09,Retail Ingredients,1.0,2.0,forge,1,1,2024,0
2024-01-10,Bread,435.73,138.0,forge,2,1,2024,0
2024-01-10,Cafe Counter,145.5,32.0,forge,2,1,2024,0
2024-01-10,Cafe Counter -> External,161.99,38.0,forge,2,1,2024,0
2024-01-10,Christmas,11.0,2.0,forge,2,1,2024,0
2024-01-10,Cold Drinks,6.6,2.0,forge,2,1,2024,0
2024-01-10,Counter Menu,2.8,1.0,forge,2,1,2024,0
2024-01-10,Hot Drinks,245.70000000000002,74.0,forge,2,1,2024,0
2024-01-10,Pastry,663.53,207.0,forge,2,1,2024,0
2024-01-10,Retail,19.5,5.0,forge,2,1,2024,0
2024-01-10,Retail Ingredients,1.0,1.0,forge,2,1,2024,0
2024-01-11,Bread,463.7,144.0,forge,3,1,2024,0
2024-01-11,Cafe Counter,151.0,33.0,forge,3,1,2024,0
2024-01-11,Cafe Counter -> External,121.5,28.0,forge,3,1,2024,0
2024-01-11,Cold Drinks,7.5,3.0,forge,3,1,2024,0
2024-01-11,Counter Menu,2.8,1.0,forge,3,1,2024,0
2024-01-11,Hot Drinks,200.9,60.0,forge,3,1,2024,0
2024-01-11,Kids,4.0,2.0,forge,3,1,2024,0
2024-01-11,Pastry,594.34,187.0,forge,3,1,2024,0
2024-01-11,Pastry Special,18.0,4.0,forge,3,1,2024,0
2024-01-11,Retail,16.0,4.0,forge,3,1,2024,0
2024-01-12,Bread,584.03,174.0,forge,4,1,2024,0
2024-01-12,Cafe Counter,159.5,35.0,forge,4,1,2024,0
2024-01-12,Cafe Counter -> External,135.0,30.0,forge,4,1,2024,0
2024-01-12,Christmas,4.0,1.0,forge,4,1,2024,0
2024-01-12,Cold Drinks,8.2,3.0,forge,4,1,2024,0
2024-01-12,Hot Drinks,258.9,78.0,forge,4,1,2024,0
2024-01-12,Pastry,913.92,282.0,forge,4,1,2024,0
2024-01-12,Pastry Special,18.0,4.0,forge,4,1,2024,0
2024-01-12,Retail,0.5,2.0,forge,4,1,2024,0
2024-01-12,Retail Ingredients,3.0,3.0,forge,4,1,2024,0
2024-01-13,Bread,717.91,227.0,forge,5,1,2024,1
2024-01-13,Cafe Counter,164.72,37.0,forge,5,1,2024,1
2024-01-13,Cafe Counter -> External,193.5,43.0,forge,5,1,2024,1
2024-01-13,Cold Drinks,12.7,4.0,forge,5,1,2024,1
2024-01-13,Hot Drinks,462.7,138.0,forge,5,1,2024,1
2024-01-13,Pastry,1020.16,316.0,forge,5,1,2024,1
2024-01-13,Retail,74.3,12.0,forge,5,1,2024,1
2024-01-13,Retail Ingredients,3.0,3.0,forge,5,1,2024,1
2024-01-14,Bread,668.44,203.0,forge,6,1,2024,1
2024-01-14,Cafe Counter,158.0,35.0,forge,6,1,2024,1
2024-01-14,Christmas,3.0,1.0,forge,6,1,2024,1
2024-01-14,Cold Drinks,19.3,7.0,forge,6,1,2024,1
2024-01-14,Counter Menu,2.8,1.0,forge,6,1,2024,1
2024-01-14,Hot Drinks,368.3,111.0,forge,6,1,2024,1
2024-01-14,Kids,1.1,1.0,forge,6,1,2024,1
2024-01-14,Pastry,963.09,297.0,forge,6,1,2024,1
2024-01-14,Pastry Retail,5.0,1.0,forge,6,1,2024,1
2024-01-14,Pastry Special,27.0,6.0,forge,6,1,2024,1
2024-01-14,Retail,26.3,6.0,forge,6,1,2024,1
2024-01-14,Retail Ingredients,1.0,1.0,forge,6,1,2024,1
2024-01-15,Bread,391.19,125.0,forge,0,1,2024,0
2024-01-15,Bread Retail,7.5,1.0,forge,0,1,2024,0
2024-01-15,Cafe Counter,207.0,46.0,forge,0,1,2024,0
2024-01-15,Cafe Counter -> External,159.5,35.0,forge,0,1,2024,0
2024-01-15,Christmas,7.5,2.0,forge,0,1,2024,0
2024-01-15,Cold Drinks,14.8,5.0,forge,0,1,2024,0
2024-01-15,Counter Menu,8.399999999999999,3.0,forge,0,1,2024,0
2024-01-15,Hot Drinks,300.26,91.0,forge,0,1,2024,0
2024-01-15,Kids,1.2,1.0,forge,0,1,2024,0
2024-01-15,Pastry,641.37,202.0,forge,0,1,2024,0
2024-01-15,Pastry Special,13.5,3.0,forge,0,1,2024,0
2024-01-15,Retail,39.75,6.0,forge,0,1,2024,0
2024-01-16,Bread,382.16,120.0,forge,1,1,2024,0
2024-01-16,Bread Retail,15.0,2.0,forge,1,1,2024,0
2024-01-16,Cafe Counter,157.05,35.0,forge,1,1,2024,0
2024-01-16,Cafe Counter -> External,175.5,40.0,forge,1,1,2024,0
2024-01-16,Christmas,9.0,2.0,forge,1,1,2024,0
2024-01-16,Cold Drinks,5.7,2.0,forge,1,1,2024,0
2024-01-16,Hot Drinks,276.3,82.0,forge,1,1,2024,0
2024-01-16,Pastry,601.61,187.0,forge,1,1,2024,0
2024-01-16,Pastry Special,9.0,2.0,forge,1,1,2024,0
2024-01-16,Retail,23.950000000000003,4.0,forge,1,1,2024,0
2024-01-17,Bread,404.87,124.0,forge,2,1,2024,0
2024-01-17,Cafe Counter,145.0,32.0,forge,2,1,2024,0
2024-01-17,Cafe Counter -> External,148.5,33.0,forge,2,1,2024,0
2024-01-17,Hot Drinks,207.2,62.0,forge,2,1,2024,0
2024-01-17,Pastry,621.25,200.0,forge,2,1,2024,0
2024-01-17,Pastry Retail,8.95,2.0,forge,2,1,2024,0
2024-01-17,Retail,23.8,4.0,forge,2,1,2024,0
2024-01-18,Bread,468.37,147.0,forge,3,1,2024,0
2024-01-18,Bread Retail,37.5,5.0,forge,3,1,2024,0
2024-01-18,Cafe Counter,124.87,28.0,forge,3,1,2024,0
2024-01-18,Cafe Counter -> External,132.5,29.0,forge,3,1,2024,0
2024-01-18,Christmas,4.0,1.0,forge,3,1,2024,0
2024-01-18,Cold Drinks,9.3,3.0,forge,3,1,2024,0
2024-01-18,Counter Menu,2.8,1.0,forge,3,1,2024,0
2024-01-18,Hot Drinks,208.75,63.0,forge,3,1,2024,0
2024-01-18,Kids,3.5999999999999996,3.0,forge,3,1,2024,0
2024-01-18,Pastry,649.93,199.0,forge,3,1,2024,0
2024-01-18,Pastry Special,18.0,4.0,forge,3,1,2024,0
2024-01-18,Retail,22.25,6.0,forge,3,1,2024,0
2024-01-18,Retail Ingredients,1.5,2.0,forge,3,1,2024,0
2024-01-19,Bread,578.9300000000001,177.0,forge,4,1,2024,0
2024-01-19,Bread Retail,11.25,2.0,forge,4,1,2024,0
2024-01-19,Cafe Counter,122.0,27.0,forge,4,1,2024,0
2024-01-19,Cafe Counter -> External,153.0,34.0,forge,4,1,2024,0
2024-01-19,Cold Drinks,9.3,3.0,forge,4,1,2024,0
2024-01-19,Counter Menu,2.8,1.0,forge,4,1,2024,0
2024-01-19,Hot Drinks,296.1,89.0,forge,4,1,2024,0
2024-01-19,Kids,6.8,5.0,forge,4,1,2024,0
2024-01-19,Pastry,792.75,244.0,forge,4,1,2024,0
2024-01-19,Pastry Special,13.5,3.0,forge,4,1,2024,0
2024-01-19,Retail,27.3,3.0,forge,4,1,2024,0
2024-01-19,Retail Ingredients,1.0,1.0,forge,4,1,2024,0
2024-01-20,Bread,565.61,172.0,forge,5,1,2024,1
2024-01-20,Bread Retail,30.0,4.0,forge,5,1,2024,1
2024-01-20,Cafe Counter,149.5,33.0,forge,5,1,2024,1
2024-01-20,Cafe Counter -> External,171.0,38.0,forge,5,1,2024,1
2024-01-20,Christmas,21.0,4.0,forge,5,1,2024,1
2024-01-20,Cold Drinks,22.7,9.0,forge,5,1,2024,1
2024-01-20,Hot Drinks,309.42,93.0,forge,5,1,2024,1
2024-01-20,Kids,1.1,1.0,forge,5,1,2024,1
2024-01-20,Pastry,953.08,293.0,forge,5,1,2024,1
2024-01-20,Pastry Special,40.5,9.0,forge,5,1,2024,1
2024-01-20,Retail,33.95,6.0,forge,5,1,2024,1
2024-01-20,Retail Ingredients,1.0,1.0,forge,5,1,2024,1
2024-01-21,Bread,553.57,162.0,forge,6,1,2024,1
2024-01-21,Cafe Counter,153.5,34.0,forge,6,1,2024,1
2024-01-21,Christmas,2.5,1.0,forge,6,1,2024,1
2024-01-21,Cold Drinks,8.469999999999999,3.0,forge,6,1,2024,1
2024-01-21,Counter Menu,5.6,2.0,forge,6,1,2024,1
2024-01-21,Gifts,25.0,1.0,forge,6,1,2024,1
2024-01-21,Hot Drinks,413.1,125.0,forge,6,1,2024,1
2024-01-21,Kids,6.7,5.0,forge,6,1,2024,1
2024-01-21,Pastry,871.2,266.0,forge,6,1,2024,1
2024-01-21,Pastry Special,16.8,4.0,forge,6,1,2024,1
2024-01-21,Retail,26.65,5.0,forge,6,1,2024,1
2024-01-21,Retail Ingredients,1.0,1.0,forge,6,1,2024,1
2024-01-22,Bread,339.36,100.0,forge,0,1,2024,0
2024-01-22,Cafe Counter,193.65,42.0,forge,0,1,2024,0
2024-01-22,Cafe Counter -> External,135.0,30.0,forge,0,1,2024,0
2024-01-22,Cold Drinks,24.9,9.0,forge,0,1,2024,0
2024-01-22,Hot Drinks,301.32,92.0,forge,0,1,2024,0
2024-01-22,Kids,2.0,1.0,forge,0,1,2024,0
2024-01-22,Pastry,482.75,149.0,forge,0,1,2024,0
2024-01-22,Retail,15.8,2.0,forge,0,1,2024,0
2024-01-22,Retail Ingredients,1.0,1.0,forge,0,1,2024,0
2024-01-23,Bread,403.84000000000003,128.0,forge,1,1,2024,0
2024-01-23,Cafe Counter,126.5,28.0,forge,1,1,2024,0
2024-01-23,Cafe Counter -> External,121.5,27.0,forge,1,1,2024,0
2024-01-23,Cold Drinks,5.7,2.0,forge,1,1,2024,0
2024-01-23,Counter Menu,2.8,1.0,forge,1,1,2024,0
2024-01-23,Hot Drinks,165.1,50.0,forge,1,1,2024,0
2024-01-23,Pastry,498.81,155.0,forge,1,1,2024,0
2024-01-23,Pastry Special,12.9,3.0,forge,1,1,2024,0
2024-01-23,Retail,47.65,7.0,forge,1,1,2024,0
2024-01-23,Retail Ingredients,2.0,2.0,forge,1,1,2024,0
2024-01-24,Bread,344.25,108.0,forge,2,1,2024,0
2024-01-24,Cafe Counter,112.05,24.0,forge,2,1,2024,0
2024-01-24,Cafe Counter -> External,121.5,27.0,forge,2,1,2024,0
2024-01-24,Cold Drinks,7.5,3.0,forge,2,1,2024,0
2024-01-24,Counter Menu,12.399999999999999,4.0,forge,2,1,2024,0
2024-01-24,Hot Drinks,200.19,61.0,forge,2,1,2024,0
2024-01-24,Kids,2.0,1.0,forge,2,1,2024,0
2024-01-24,Pastry,571.12,179.0,forge,2,1,2024,0
2024-01-24,Retail,7.9,1.0,forge,2,1,2024,0
2024-01-24,Tips,4.6,1.0,forge,2,1,2024,0
2024-01-25,Bread,422.77,125.0,forge,3,1,2024,0
2024-01-25,Cafe Counter,126.0,28.0,forge,3,1,2024,0
2024-01-25,Cafe Counter -> External,117.0,27.0,forge,3,1,2024,0
2024-01-25,Cold Drinks,21.25,8.0,forge,3,1,2024,0
2024-01-25,Hot Drinks,183.7,55.0,forge,3,1,2024,0
2024-01-25,Pastry,550.1,169.0,forge,3,1,2024,0
2024-01-25,Retail,0.1,1.0,forge,3,1,2024,0
2024-01-25,Retail Ingredients,1.0,1.0,forge,3,1,2024,0
2024-01-26,Bread,582.49,181.0,forge,4,1,2024,0
2024-01-26,Cafe Counter,139.5,31.0,forge,4,1,2024,0
2024-01-26,Cafe Counter -> External,157.5,35.0,forge,4,1,2024,0
2024-01-26,Cold Drinks,21.87,9.0,forge,4,1,2024,0
2024-01-26,Counter Menu,59.150000000000006,16.0,forge,4,1,2024,0
2024-01-26,Hot Drinks,297.4,89.0,forge,4,1,2024,0
2024-01-26,Kids,1.2,1.0,forge,4,1,2024,0
2024-01-26,Pastry,708.13,221.0,forge,4,1,2024,0
2024-01-26,Retail,26.8,5.0,forge,4,1,2024,0
2024-01-26,Retail Ingredients,1.0,1.0,forge,4,1,2024,0
2024-01-27,Bread,616.76,188.0,forge,5,1,2024,1
2024-01-27,Cafe Counter,158.0,35.0,forge,5,1,2024,1
2024-01-27,Cafe Counter -> External,190.0,48.0,forge,5,1,2024,1
2024-01-27,Christmas,10.5,3.0,forge,5,1,2024,1
2024-01-27,Cold Drinks,30.5,11.0,forge,5,1,2024,1
2024-01-27,Counter Menu,70.7,18.0,forge,5,1,2024,1
2024-01-27,Gifts,20.0,1.0,forge,5,1,2024,1
2024-01-27,Hot Drinks,457.97,137.0,forge,5,1,2024,1
2024-01-27,Kids,2.0,1.0,forge,5,1,2024,1
2024-01-27,Pastry,958.88,290.0,forge,5,1,2024,1
2024-01-27,Retail,35.4,6.0,forge,5,1,2024,1
2024-01-27,Retail Ingredients,2.9,3.0,forge,5,1,2024,1
2024-01-28,Bread,548.76,160.0,forge,6,1,2024,1
2024-01-28,Cafe Counter,136.0,30.0,forge,6,1,2024,1
2024-01-28,Cafe Counter -> External,10.5,4.0,forge,6,1,2024,1
2024-01-28,Christmas,10.0,4.0,forge,6,1,2024,1
2024-01-28,Cold Drinks,29.669999999999998,10.0,forge,6,1,2024,1
2024-01-28,Counter Menu,95.2,24.0,forge,6,1,2024,1
2024-01-28,Hot Drinks,487.8,145.0,forge,6,1,2024,1
2024-01-28,Kids,4.7,4.0,forge,6,1,2024,1
2024-01-28,Pastry,818.72,249.0,forge,6,1,2024,1
2024-01-28,Retail,50.55,10.0,forge,6,1,2024,1
2024-01-29,Bread,358.64,113.0,forge,0,1,2024,0
2024-01-29,Cafe Counter,142.87,32.0,forge,0,1,2024,0
2024-01-29,Cafe Counter -> External,125.5,29.0,forge,0,1,2024,0
2024-01-29,Cold Drinks,5.9,2.0,forge,0,1,2024,0
2024-01-29,Counter Menu,45.150000000000006,11.0,forge,0,1,2024,0
2024-01-29,Hot Drinks,210.22,62.0,forge,0,1,2024,0
2024-01-29,Pastry,489.51,153.0,forge,0,1,2024,0
2024-01-29,Retail,15.8,2.0,forge,0,1,2024,0
2024-01-29,Retail Ingredients,2.0,2.0,forge,0,1,2024,0
2024-01-30,Bread,339.11,107.0,forge,1,1,2024,0
2024-01-30,Bread Retail,5.62,1.0,forge,1,1,2024,0
2024-01-30,Cafe Counter,117.5,26.0,forge,1,1,2024,0
2024-01-30,Cafe Counter -> External,130.0,30.0,forge,1,1,2024,0
2024-01-30,Christmas,4.0,1.0,forge,1,1,2024,0
2024-01-30,Cold Drinks,12.1,4.0,forge,1,1,2024,0
2024-01-30,Counter Menu,54.6,13.0,forge,1,1,2024,0
2024-01-30,Hot Drinks,236.0,72.0,forge,1,1,2024,0
2024-01-30,Pastry,612.07,191.0,forge,1,1,2024,0
2024-01-30,Retail,8.9,2.0,forge,1,1,2024,0
2024-01-30,Retail Ingredients,1.0,1.0,forge,1,1,2024,0
2024-01-31,Bread,384.7,122.0,forge,2,1,2024,0
2024-01-31,Cafe Counter,130.5,29.0,forge,2,1,2024,0
2024-01-31,Cafe Counter -> External,150.5,34.0,forge,2,1,2024,0
2024-01-31,Counter Menu,50.400000000000006,12.0,forge,2,1,2024,0
2024-01-31,Hot Drinks,233.9,70.0,forge,2,1,2024,0
2024-01-31,Kids,1.2,1.0,forge,2,1,2024,0
2024-01-31,Pastry,609.15,189.0,forge,2,1,2024,0
2024-01-31,Retail,24.700000000000003,3.0,forge,2,1,2024,0
2024-01-31,Retail Ingredients,1.0,1.0,forge,2,1,2024,0
2024-02-01,Bread,361.25,106.0,forge,3,2,2024,0
2024-02-01,Cafe Counter,112.5,25.0,forge,3,2,2024,0
2024-02-01,Cafe Counter -> External,112.5,25.0,forge,3,2,2024,0
2024-02-01,Cafe Menu,2.0,2.0,forge,3,2,2024,0
2024-02-01,Cold Drinks,11.8,4.0,forge,3,2,2024,0
2024-02-01,Counter Menu,16.6,4.0,forge,3,2,2024,0
2024-02-01,Hot Drinks,185.6,57.0,forge,3,2,2024,0
2024-02-01,Pastry,520.37,161.0,forge,3,2,2024,0
2024-02-01,Pastry Special,28.35,7.0,forge,3,2,2024,0
2024-02-01,Retail,26.400000000000002,4.0,forge,3,2,2024,0
2024-02-02,Bread,485.55,149.0,forge,4,2,2024,0
2024-02-02,Cafe Counter,121.5,27.0,forge,4,2,2024,0
2024-02-02,Cafe Counter -> External,161.0,38.0,forge,4,2,2024,0
2024-02-02,Christmas,4.0,1.0,forge,4,2,2024,0
2024-02-02,Cold Drinks,21.8,8.0,forge,4,2,2024,0
2024-02-02,Counter Menu,2.8,1.0,forge,4,2,2024,0
2024-02-02,Hot Drinks,281.3,83.0,forge,4,2,2024,0
2024-02-02,Kids,2.0,1.0,forge,4,2,2024,0
2024-02-02,Pastry,697.1,221.0,forge,4,2,2024,0
2024-02-02,Pastry Special,78.75,19.0,forge,4,2,2024,0
2024-02-02,Retail,61.1,10.0,forge,4,2,2024,0
2024-02-02,Retail Ingredients,3.0,3.0,forge,4,2,2024,0
2024-02-03,Bread,527.7,156.0,forge,5,2,2024,1
2024-02-03,Cafe Counter,117.38,26.0,forge,5,2,2024,1
2024-02-03,Cafe Counter -> External,137.37,33.0,forge,5,2,2024,1
2024-02-03,Cold Drinks,26.2,9.0,forge,5,2,2024,1
2024-02-03,Counter Menu,2.8,1.0,forge,5,2,2024,1
2024-02-03,Hot Drinks,414.53000000000003,127.0,forge,5,2,2024,1
2024-02-03,Kids,3.2,2.0,forge,5,2,2024,1
2024-02-03,Pastry,700.98,215.0,forge,5,2,2024,1
2024-02-03,Pastry Special,57.75,14.0,forge,5,2,2024,1
2024-02-03,Retail,24.950000000000003,4.0,forge,5,2,2024,1
2024-02-04,Bread,489.05,142.0,forge,6,2,2024,1
2024-02-04,Cafe Counter,139.5,31.0,forge,6,2,2024,1
2024-02-04,Cafe Counter -> External,17.0,4.0,forge,6,2,2024,1
2024-02-04,Christmas,2.5,1.0,forge,6,2,2024,1
2024-02-04,Cold Drinks,25.0,10.0,forge,6,2,2024,1
2024-02-04,Counter Menu,16.4,5.0,forge,6,2,2024,1
2024-02-04,Hot Drinks,435.4,133.0,forge,6,2,2024,1
2024-02-04,Kids,4.300000000000001,3.0,forge,6,2,2024,1
2024-02-04,Pastry,876.47,265.0,forge,6,2,2024,1
2024-02-04,Pastry Special,79.8,19.0,forge,6,2,2024,1
2024-02-04,Retail,8.9,3.0,forge,6,2,2024,1
2024-02-05,Bread,291.97,92.0,forge,0,2,2024,0
2024-02-05,Bread Retail,2.81,1.0,forge,0,2,2024,0
2024-02-05,Cafe Counter,188.37,42.0,forge,0,2,2024,0
2024-02-05,Cafe Counter -> External,130.5,29.0,forge,0,2,2024,0
2024-02-05,Cold Drinks,8.2,3.0,forge,0,2,2024,0
2024-02-05,Hot Drinks,246.3,73.0,forge,0,2,2024,0
2024-02-05,Pastry,471.54,145.0,forge,0,2,2024,0
2024-02-05,Pastry Special,45.15,11.0,forge,0,2,2024,0
2024-02-05,Retail,30.700000000000003,4.0,forge,0,2,2024,0
2024-02-06,Bread,304.88,94.0,forge,1,2,2024,0
2024-02-06,Cafe Counter,219.5,48.0,forge,1,2,2024,0
2024-02-06,Cafe Counter -> External,136.5,32.0,forge,1,2,2024,0
2024-02-06,Cold Drinks,15.7,6.0,forge,1,2,2024,0
2024-02-06,Counter Menu,2.8,1.0,forge,1,2,2024,0
2024-02-06,Hot Drinks,270.96,83.0,forge,1,2,2024,0
2024-02-06,Kids,2.4,2.0,forge,1,2,2024,0
2024-02-06,Pastry,622.85,197.0,forge,1,2,2024,0
2024-02-06,Pastry Special,42.0,10.0,forge,1,2,2024,0
2024-02-06,Retail,24.200000000000003,5.0,forge,1,2,2024,0
2024-02-06,Retail Ingredients,1.0,1.0,forge,1,2,2024,0
2024-02-07,Bread,402.42,125.0,forge,2,2,2024,0
2024-02-07,Cafe Counter,126.0,28.0,forge,2,2,2024,0
2024-02-07,Cafe Counter -> External,134.45,33.0,forge,2,2,2024,0
2024-02-07,Christmas,11.0,1.0,forge,2,2,2024,0
2024-02-07,Cold Drinks,18.18,7.0,forge,2,2,2024,0
2024-02-07,Hot Drinks,261.24,83.0,forge,2,2,2024,0
2024-02-07,Pastry,568.78,175.0,forge,2,2,2024,0
2024-02-07,Pastry Special,50.400000000000006,12.0,forge,2,2,2024,0
2024-02-07,Retail,42.2,5.0,forge,2,2,2024,0
2024-02-08,Bread,389.01,118.0,forge,3,2,2024,0
2024-02-08,Cafe Counter,108.0,24.0,forge,3,2,2024,0
2024-02-08,Cafe Counter -> External,114.9,25.0,forge,3,2,2024,0
2024-02-08,Cold Drinks,8.2,3.0,forge,3,2,2024,0
2024-02-08,Counter Menu,2.8,1.0,forge,3,2,2024,0
2024-02-08,Hot Drinks,154.5,51.0,forge,3,2,2024,0
2024-02-08,Kids,6.0,3.0,forge,3,2,2024,0
2024-02-08,Pastry,513.6,160.0,forge,3,2,2024,0
2024-02-08,Pastry Special,46.2,11.0,forge,3,2,2024,0
2024-02-08,Retail,0.1,1.0,forge,3,2,2024,0
2024-02-09,Bread,553.07,175.0,forge,4,2,2024,0
2024-02-09,Cafe Counter,126.0,28.0,forge,4,2,2024,0
2024-02-09,Cafe Counter -> External,144.9,35.0,forge,4,2,2024,0
2024-02-09,Christmas,3.0,1.0,forge,4,2,2024,0
2024-02-09,Cold Drinks,11.8,4.0,forge,4,2,2024,0
2024-02-09,Counter Menu,2.8,1.0,forge,4,2,2024,0
2024-02-09,Hot Drinks,282.2,86.0,forge,4,2,2024,0
2024-02-09,Kids,1.2,1.0,forge,4,2,2024,0
2024-02-09,Pastry,652.15,205.0,forge,4,2,2024,0
2024-02-09,Pastry Special,79.8,19.0,forge,4,2,2024,0
2024-02-09,Retail,55.35,12.0,forge,4,2,2024,0
2024-02-09,Retail Ingredients,2.0,2.0,forge,4,2,2024,0
2024-02-10,Bread,716.9,214.0,forge,5,2,2024,1
2024-02-10,Bread Retail,7.5,1.0,forge,5,2,2024,1
