ds,y,dayofweek,is_weekend,month,year,event,holiday,festival,temperature,precipitation,rainy,sunny
2024-03-20,21.0,2,0,3,2024,0,0,0,9.629166666666666,6.300000000000001,1,0
2024-03-21,27.0,3,0,3,2024,0,0,0,8.754166666666668,0.0,0,1
2024-03-22,35.0,4,0,3,2024,0,0,0,8.441666666666665,0.8,1,0
2024-03-23,14.0,5,1,3,2024,0,0,0,5.599999999999999,0.9,1,0
2024-03-24,52.0,6,1,3,2024,0,0,0,6.912500000000001,0.9000000000000001,1,0
2024-03-25,20.0,0,0,3,2024,0,0,0,6.329166666666667,3.900000000000001,1,0
2024-03-26,31.0,1,0,3,2024,0,0,0,7.437500000000001,1.5,1,0
2024-03-27,23.0,2,0,3,2024,0,0,0,6.400000000000002,7.799999999999999,1,0
2024-03-28,29.0,3,0,3,2024,0,0,0,6.779166666666668,7.4,1,0
2024-03-29,48.0,4,0,3,2024,1,1,0,7.7541666666666655,0.4,1,0
2024-03-30,53.0,5,1,3,2024,0,0,0,7.820833333333334,0.0,0,1
2024-03-31,42.0,6,1,3,2024,1,1,0,6.916666666666667,1.1,1,0
2024-04-01,35.0,0,0,4,2024,1,1,0,7.116666666666667,3.5,1,0
2024-04-02,29.0,1,0,4,2024,0,0,0,8.329166666666667,0.9999999999999999,1,0
2024-04-03,12.0,2,0,4,2024,0,0,0,9.870833333333334,4.5,1,0
2024-04-04,25.0,3,0,4,2024,0,0,0,8.5875,11.899999999999999,1,0
2024-04-05,25.0,4,0,4,2024,0,0,0,12.991666666666667,2.8000000000000003,1,0
2024-04-06,59.0,5,1,4,2024,0,0,0,14.391666666666666,1.6000000000000003,1,0
2024-04-07,27.0,6,1,4,2024,0,0,0,11.445833333333333,1.0,1,0
2024-04-08,17.0,0,0,4,2024,0,0,0,11.725000000000001,2.9,1,0
2024-04-09,47.0,1,0,4,2024,0,0,0,8.208333333333334,3.2,1,0
2024-04-10,15.0,2,0,4,2024,0,0,0,8.595833333333331,2.4000000000000004,1,0
2024-04-11,37.0,3,0,4,2024,0,0,0,14.712500000000004,0.8999999999999999,1,0
2024-04-12,36.0,4,0,4,2024,0,0,0,13.445833333333335,0.0,0,1
2024-04-13,32.0,5,1,4,2024,0,0,0,11.625,0.5,1,0
2024-04-14,31.0,6,1,4,2024,1,0,1,8.575000000000001,0.2,1,0
2024-04-15,27.0,0,0,4,2024,0,0,0,7.099999999999999,6.999999999999999,1,0
2024-04-16,49.0,1,0,4,2024,0,0,0,7.920833333333333,0.8999999999999999,1,0
2024-04-17,35.0,2,0,4,2024,0,0,0,6.133333333333334,0.8999999999999999,1,0
2024-04-18,20.0,3,0,4,2024,0,0,0,6.704166666666667,5.3999999999999995,1,0
2024-04-19,40.0,4,0,4,2024,0,0,0,8.591666666666667,2.3,1,0
2024-04-20,38.0,5,1,4,2024,1,0,1,6.408333333333334,0.0,0,1
2024-04-21,31.0,6,1,4,2024,1,0,1,6.895833333333335,0.6000000000000001,1,0
2024-04-22,33.0,0,0,4,2024,1,0,1,6.291666666666667,6.799999999999998,1,0
2024-04-23,31.0,1,0,4,2024,1,0,1,6.999999999999999,0.8999999999999999,1,0
2024-04-24,16.0,2,0,4,2024,1,0,1,5.679166666666666,1.0999999999999999,1,0
2024-04-25,28.0,3,0,4,2024,1,0,1,4.979166666666667,0.9,1,0
2024-04-26,31.0,4,0,4,2024,1,0,1,5.145833333333333,2.2,1,0
2024-04-27,42.0,5,1,4,2024,1,0,1,6.191666666666666,0.6000000000000001,1,0
2024-04-28,58.0,6,1,4,2024,1,0,1,6.3125,19.6,1,0
2024-04-29,26.0,0,0,4,2024,1,0,1,9.766666666666667,0.1,1,0
2024-04-30,49.0,1,0,4,2024,1,0,1,12.341666666666669,0.1,1,0
2024-05-01,21.0,2,0,5,2024,1,0,1,12.595833333333331,1.0999999999999999,1,0
2024-05-02,39.0,3,0,5,2024,1,0,1,12.58333333333333,0.0,0,1
2024-05-03,40.0,4,0,5,2024,1,0,1,11.654166666666669,4.3999999999999995,1,0
2024-05-04,44.0,5,1,5,2024,1,0,1,11.654166666666667,0.7,1,0
2024-05-05,31.0,6,1,5,2024,1,0,1,12.366666666666669,0.0,0,1
2024-05-06,38.0,0,0,5,2024,1,1,1,12.674999999999999,5.8999999999999995,1,0
2024-05-07,31.0,1,0,5,2024,0,0,0,12.25,0.5,1,0
2024-05-08,40.0,2,0,5,2024,0,0,0,13.129166666666668,0.4,1,0
2024-05-09,32.0,3,0,5,2024,0,0,0,14.98333333333334,0.0,0,1
2024-05-10,40.0,4,0,5,2024,0,0,0,16.65833333333333,0.30000000000000004,1,0
2024-05-11,41.0,5,1,5,2024,0,0,0,14.970833333333337,0.0,0,1
2024-05-12,46.0,6,1,5,2024,0,0,0,15.870833333333335,0.1,1,0
2024-05-13,23.0,0,0,5,2024,0,0,0,15.875000000000002,0.0,0,1
2024-05-14,43.0,1,0,5,2024,0,0,0,14.441666666666668,7.8999999999999995,1,0
2024-05-15,39.0,2,0,5,2024,0,0,0,13.8375,6.699999999999999,1,0
2024-05-16,28.0,3,0,5,2024,0,0,0,13.612500000000002,4.699999999999999,1,0
2024-05-17,38.0,4,0,5,2024,0,0,0,15.024999999999999,0.4,1,0
2024-05-18,38.0,5,1,5,2024,0,0,0,14.995833333333332,0.30000000000000004,1,0
2024-05-19,53.0,6,1,5,2024,0,0,0,13.779166666666669,0.0,0,1
2024-05-20,23.0,0,0,5,2024,0,0,0,12.208333333333334,0.7999999999999999,1,0
2024-05-21,28.0,1,0,5,2024,0,0,0,12.766666666666666,4.4,1,0
2024-05-22,30.0,2,0,5,2024,0,0,0,13.058333333333332,30.800000000000008,1,0
2024-05-23,24.0,3,0,5,2024,0,0,0,11.825000000000003,0.7,1,0
2024-05-24,35.0,4,0,5,2024,0,0,0,12.033333333333333,0.6,1,0
2024-05-25,50.0,5,1,5,2024,0,0,0,12.233333333333334,0.5,1,0
2024-05-26,32.0,6,1,5,2024,0,0,0,13.129166666666668,5.499999999999999,1,0
2024-05-27,28.0,0,0,5,2024,1,1,0,12.029166666666669,0.4,1,0
2024-05-28,34.0,1,0,5,2024,0,0,0,12.85,3.3,1,0
2024-05-29,32.0,2,0,5,2024,0,0,0,13.775000000000006,0.8999999999999999,1,0
2024-05-30,29.0,3,0,5,2024,0,0,0,13.1625,3.6000000000000005,1,0
2024-05-31,34.0,4,0,5,2024,0,0,0,12.025,0.2,1,0
2024-06-01,61.0,5,1,6,2024,0,0,0,12.15,0.0,0,1
2024-06-02,35.0,6,1,6,2024,0,0,0,13.991666666666667,0.0,0,1
2024-06-03,27.0,0,0,6,2024,0,0,0,14.854166666666666,0.0,0,1
2024-06-04,31.0,1,0,6,2024,0,0,0,12.754166666666668,1.6,1,0
2024-06-05,30.0,2,0,6,2024,0,0,0,10.124999999999998,0.4,1,0
2024-06-06,30.0,3,0,6,2024,0,0,0,11.570833333333333,0.0,0,1
2024-06-07,35.0,4,0,6,2024,0,0,0,12.566666666666668,0.0,0,1
2024-06-08,39.0,5,1,6,2024,0,0,0,12.308333333333332,0.4,1,0
2024-06-09,29.0,6,1,6,2024,0,0,0,11.270833333333334,3.0,1,0
2024-06-10,37.0,0,0,6,2024,0,0,0,10.591666666666667,5.1,1,0
2024-06-11,31.0,1,0,6,2024,1,0,1,10.620833333333332,0.7,1,0
2024-06-12,40.0,2,0,6,2024,1,0,1,10.791666666666664,0.5,1,0
2024-06-13,37.0,3,0,6,2024,1,0,1,10.529166666666669,5.199999999999998,1,0
2024-06-14,15.0,4,0,6,2024,1,0,1,13.404166666666663,1.7,1,0
2024-06-15,44.0,5,1,6,2024,1,0,1,11.220833333333333,5.900000000000001,1,0
2024-06-16,26.0,6,1,6,2024,1,0,1,12.533333333333333,0.7,1,0
2024-06-17,35.0,0,0,6,2024,0,0,0,14.141666666666666,1.3,1,0
2024-06-18,44.0,1,0,6,2024,0,0,0,13.316666666666668,6.3,1,0
2024-06-19,35.0,2,0,6,2024,0,0,0,13.04166666666667,0.30000000000000004,1,0
2024-06-20,46.0,3,0,6,2024,0,0,0,15.387500000000001,0.1,1,0
2024-06-21,42.0,4,0,6,2024,0,0,0,16.587499999999995,0.0,0,1
2024-06-22,91.0,5,1,6,2024,0,0,0,15.91666666666667,0.1,1,0
2024-06-23,50.0,6,1,6,2024,0,0,0,17.645833333333332,0.0,0,1
2024-06-24,23.0,0,0,6,2024,0,0,0,18.86666666666667,0.0,0,1
2024-06-25,22.0,1,0,6,2024,0,0,0,20.633333333333336,0.0,0,1
2024-06-26,43.0,2,0,6,2024,0,0,0,19.52083333333333,0.0,0,1
2024-06-27,37.0,3,0,6,2024,0,0,0,17.375,0.0,0,1
2024-06-28,32.0,4,0,6,2024,0,0,0,14.445833333333331,0.0,0,1
2024-06-29,61.0,5,1,6,2024,1,0,1,14.733333333333334,0.5,1,0
2024-06-30,46.0,6,1,6,2024,0,0,0,13.845833333333333,0.4,1,0
2024-07-01,28.0,0,0,7,2024,0,0,0,13.62916666666667,2.6,1,0
2024-07-02,28.0,1,0,7,2024,0,0,0,13.962499999999999,0.30000000000000004,1,0
2024-07-03,30.0,2,0,7,2024,0,0,0,13.637500000000001,6.099999999999998,1,0
2024-07-04,42.0,3,0,7,2024,0,0,0,13.35,0.0,0,1
2024-07-05,45.0,4,0,7,2024,0,0,0,14.683333333333339,1.7,1,0
2024-07-06,56.0,5,1,7,2024,0,0,0,12.583333333333334,2.4000000000000004,1,0
2024-07-07,27.0,6,1,7,2024,0,0,0,12.924999999999999,2.4000000000000004,1,0
2024-07-08,38.0,0,0,7,2024,0,0,0,14.333333333333336,0.4,1,0
2024-07-09,23.0,1,0,7,2024,0,0,0,16.062499999999996,35.30000000000001,1,0
2024-07-10,29.0,2,0,7,2024,0,0,0,16.48333333333333,1.4,1,0
2024-07-11,28.0,3,0,7,2024,0,0,0,13.795833333333329,1.1,1,0
2024-07-12,36.0,4,0,7,2024,1,0,1,12.52083333333333,0.6,1,0
2024-07-13,61.0,5,1,7,2024,1,0,1,13.104166666666666,0.8999999999999999,1,0
2024-07-14,59.0,6,1,7,2024,1,0,1,14.341666666666667,0.5,1,0
2024-07-15,33.0,0,0,7,2024,1,0,1,15.487499999999999,4.1,1,0
2024-07-16,20.0,1,0,7,2024,1,0,1,15.420833333333329,13.399999999999999,1,0
2024-07-17,48.0,2,0,7,2024,1,0,1,17.183333333333334,0.30000000000000004,1,0
2024-07-18,31.0,3,0,7,2024,1,0,1,18.554166666666667,0.0,0,1
2024-07-19,42.0,4,0,7,2024,1,0,1,20.7,0.0,0,1
2024-07-20,48.0,5,1,7,2024,1,0,1,19.562499999999996,0.7,1,0
2024-07-21,49.0,6,1,7,2024,0,0,0,15.725,0.0,0,1
2024-07-22,37.0,0,0,7,2024,0,0,0,17.166666666666664,0.5,1,0
2024-07-23,27.0,1,0,7,2024,0,0,0,17.433333333333334,1.6000000000000003,1,0
2024-07-24,28.0,2,0,7,2024,0,0,0,16.937500000000004,0.7999999999999999,1,0
2024-07-25,42.0,3,0,7,2024,0,0,0,17.8375,0.30000000000000004,1,0
2024-07-26,39.0,4,0,7,2024,1,0,1,16.158333333333335,0.0,0,1
2024-07-27,42.0,5,1,7,2024,1,0,1,14.5,0.6,1,0
2024-07-28,40.0,6,1,7,2024,1,0,1,16.879166666666666,0.0,0,1
2024-07-29,27.0,0,0,7,2024,0,0,0,19.2625,0.0,0,1
2024-07-30,17.0,1,0,7,2024,0,0,0,19.616666666666667,0.0,0,1
2024-07-31,26.0,2,0,7,2024,0,0,0,19.775,0.0,0,1
2024-08-01,30.0,3,0,8,2024,0,0,0,19.966666666666665,0.7999999999999999,1,0
2024-08-02,35.0,4,0,8,2024,0,0,0,19.479166666666668,1.2,1,0
2024-08-03,59.0,5,1,8,2024,0,0,0,17.079166666666666,0.0,0,1
2024-08-04,24.0,6,1,8,2024,0,0,0,16.0375,0.1,1,0
2024-08-05,25.0,0,0,8,2024,0,0,0,19.67083333333333,0.0,0,1
2024-08-06,36.0,1,0,8,2024,0,0,0,18.316666666666666,4.6,1,0
2024-08-07,32.0,2,0,8,2024,0,0,0,15.720833333333333,0.1,1,0
2024-08-08,34.0,3,0,8,2024,0,0,0,17.491666666666664,1.6000000000000003,1,0
2024-08-09,37.0,4,0,8,2024,0,0,0,17.904166666666665,0.1,1,0
2024-08-10,80.0,5,1,8,2024,0,0,0,17.220833333333335,0.9,1,0
2024-08-11,49.0,6,1,8,2024,0,0,0,18.112499999999997,0.0,0,1
2024-08-12,23.0,0,0,8,2024,0,0,0,19.966666666666665,0.30000000000000004,1,0
2024-08-13,28.0,1,0,8,2024,0,0,0,18.295833333333334,0.1,1,0
2024-08-14,25.0,2,0,8,2024,0,0,0,16.983333333333338,0.7,1,0
2024-08-15,29.0,3,0,8,2024,0,0,0,16.458333333333332,3.4,1,0
2024-08-16,38.0,4,0,8,2024,0,0,0,14.850000000000003,0.0,0,1
2024-08-17,42.0,5,1,8,2024,0,0,0,14.658333333333333,0.0,0,1
2024-08-18,49.0,6,1,8,2024,0,0,0,14.954166666666666,0.0,0,1
2024-08-19,25.0,0,0,8,2024,0,0,0,15.283333333333331,0.1,1,0
2024-08-20,27.0,1,0,8,2024,0,0,0,16.224999999999998,0.30000000000000004,1,0
2024-08-21,21.0,2,0,8,2024,0,0,0,15.066666666666668,0.0,0,1
2024-08-22,30.0,3,0,8,2024,0,0,0,16.345833333333335,4.2,1,0
2024-08-23,30.0,4,0,8,2024,0,0,0,15.433333333333335,1.4,1,0
2024-08-24,48.0,5,1,8,2024,0,0,0,13.920833333333336,7.8,1,0
2024-08-25,41.0,6,1,8,2024,0,0,0,13.983333333333334,0.2,1,0
2024-08-26,44.0,0,0,8,2024,1,1,0,16.504166666666663,0.30000000000000004,1,0
2024-08-27,33.0,1,0,8,2024,0,0,0,17.48333333333333,2.5,1,0
2024-08-28,22.0,2,0,8,2024,0,0,0,17.87083333333333,1.2000000000000002,1,0
2024-08-29,31.0,3,0,8,2024,0,0,0,14.816666666666665,0.0,0,1
2024-08-30,32.0,4,0,8,2024,0,0,0,14.374999999999998,0.1,1,0
2024-08-31,55.0,5,1,8,2024,0,0,0,13.716666666666669,0.0,0,1
2024-09-01,51.0,6,1,9,2024,0,0,0,17.166666666666668,0.7,1,0
2024-09-02,30.0,0,0,9,2024,0,0,0,17.062500000000004,0.6000000000000001,1,0
2024-09-03,26.0,1,0,9,2024,0,0,0,15.324999999999998,0.7999999999999999,1,0
2024-09-05,25.0,3,0,9,2024,0,0,0,15.162500000000001,1.8000000000000003,1,0
2024-09-06,33.0,4,0,9,2024,0,0,0,18.5625,0.0,0,1
2024-09-07,46.0,5,1,9,2024,0,0,0,16.916666666666668,2.000000000000001,1,0
2024-09-08,43.0,6,1,9,2024,0,0,0,16.845833333333335,24.299999999999997,1,0
2024-09-09,33.0,0,0,9,2024,0,0,0,14.054166666666665,1.1,1,0
2024-09-10,21.0,1,0,9,2024,0,0,0,12.808333333333332,2.0999999999999996,1,0
2024-09-11,28.0,2,0,9,2024,0,0,0,9.791666666666666,0.1,1,0
2024-09-12,31.0,3,0,9,2024,0,0,0,9.500000000000002,0.0,0,1
2024-09-13,37.0,4,0,9,2024,0,0,0,9.237499999999999,0.0,0,1
2024-09-14,59.0,5,1,9,2024,1,0,1,13.825000000000001,0.0,0,1
2024-09-15,35.0,6,1,9,2024,1,0,1,13.591666666666663,3.4000000000000004,1,0
2024-09-16,36.0,0,0,9,2024,0,0,0,12.583333333333334,0.0,0,1
2024-09-17,21.0,1,0,9,2024,0,0,0,11.945833333333335,0.0,0,1
2024-09-18,24.0,2,0,9,2024,0,0,0,12.866666666666667,0.0,0,1
2024-09-19,10.0,3,0,9,2024,0,0,0,13.612499999999999,0.0,0,1
2024-09-20,35.0,4,0,9,2024,0,0,0,14.599999999999996,3.7,1,0
2024-09-21,46.0,5,1,9,2024,0,0,0,15.912500000000001,3.0,1,0
2024-09-22,49.0,6,1,9,2024,0,0,0,14.274999999999999,2.1999999999999997,1,0
2024-09-23,22.0,0,0,9,2024,0,0,0,13.549999999999999,7.800000000000001,1,0
2024-09-24,27.0,1,0,9,2024,0,0,0,12.4125,0.2,1,0
2024-09-25,23.0,2,0,9,2024,0,0,0,10.808333333333332,7.500000000000001,1,0
2024-09-26,19.0,3,0,9,2024,0,0,0,11.470833333333337,2.1,1,0
2024-09-27,39.0,4,0,9,2024,0,0,0,9.525,6.699999999999999,1,0
2024-09-28,48.0,5,1,9,2024,0,0,0,8.737499999999997,0.1,1,0
2024-09-29,35.0,6,1,9,2024,0,0,0,9.241666666666667,1.0,1,0
2024-09-30,26.0,0,0,9,2024,0,0,0,11.4,44.20000000000001,1,0
2024-10-01,24.0,1,0,10,2024,1,0,1,11.549999999999999,12.0,1,0
2024-10-02,23.0,2,0,10,2024,1,0,1,11.2875,1.3000000000000003,1,0
2024-10-03,24.0,3,0,10,2024,1,0,1,10.15,0.6,1,0
2024-10-04,37.0,4,0,10,2024,1,0,1,9.687500000000002,0.0,0,1
2024-10-05,45.0,5,1,10,2024,1,0,1,10.691666666666668,0.0,0,1
2024-10-06,28.0,6,1,10,2024,0,0,0,11.762500000000003,7.0,1,0
2024-10-07,26.0,0,0,10,2024,0,0,0,12.316666666666665,0.2,1,0
2024-10-08,22.0,1,0,10,2024,0,0,0,12.183333333333335,4.5,1,0
2024-10-09,19.0,2,0,10,2024,0,0,0,11.237499999999999,5.8,1,0
2024-10-10,25.0,3,0,10,2024,0,0,0,6.6499999999999995,0.1,1,0
2024-10-11,20.0,4,0,10,2024,0,0,0,6.437500000000001,0.0,0,1
2024-10-12,41.0,5,1,10,2024,0,0,0,7.341666666666668,2.6,1,0
2024-10-13,26.0,6,1,10,2024,0,0,0,6.970833333333332,0.7,1,0
2024-10-14,21.0,0,0,10,2024,0,0,0,8.387500000000001,0.2,1,0
2024-10-15,30.0,1,0,10,2024,0,0,0,10.845833333333337,0.4,1,0
2024-10-16,27.0,2,0,10,2024,0,0,0,14.5875,5.4,1,0
2024-10-17,23.0,3,0,10,2024,0,0,0,13.7875,2.1,1,0
2024-10-18,27.0,4,0,10,2024,0,0,0,11.479166666666666,0.4,1,0
2024-10-19,57.0,5,1,10,2024,0,0,0,12.091666666666667,7.9,1,0
2024-10-20,28.0,6,1,10,2024,0,0,0,12.437500000000002,4.0,1,0
2024-10-21,21.0,0,0,10,2024,0,0,0,11.729166666666666,0.0,0,1
2024-10-22,20.0,1,0,10,2024,0,0,0,10.416666666666668,0.0,0,1
2024-10-23,15.0,2,0,10,2024,0,0,0,9.987499999999999,0.1,1,0
2024-10-24,33.0,3,0,10,2024,0,0,0,11.716666666666667,0.0,0,1
2024-10-25,19.0,4,0,10,2024,0,0,0,12.241666666666667,2.3000000000000003,1,0
2024-10-26,45.0,5,1,10,2024,0,0,0,10.774999999999999,0.0,0,1
2024-10-27,35.0,6,1,10,2024,0,0,0,9.112499999999999,4.5,1,0
2024-10-28,24.0,0,0,10,2024,0,0,0,13.762500000000001,7.099999999999998,1,0
2024-10-29,20.0,1,0,10,2024,0,0,0,12.991666666666667,0.2,1,0
2024-10-30,19.0,2,0,10,2024,0,0,0,11.129166666666665,0.1,1,0
2024-10-31,24.0,3,0,10,2024,1,1,0,10.133333333333335,0.0,0,1
2024-11-01,17.0,4,0,11,2024,1,0,1,10.712499999999999,0.0,0,1
2024-11-02,57.0,5,1,11,2024,1,0,1,11.391666666666667,0.30000000000000004,1,0
2024-11-03,39.0,6,1,11,2024,1,0,1,10.5875,0.1,1,0
2024-11-04,20.0,0,0,11,2024,1,0,1,9.558333333333332,0.2,1,0
2024-11-05,31.0,1,0,11,2024,1,0,1,9.5875,0.0,0,1
2024-11-06,20.0,2,0,11,2024,1,0,1,10.2125,0.0,0,1
2024-11-07,31.0,3,0,11,2024,1,0,1,10.641666666666666,0.1,1,0
2024-11-08,35.0,4,0,11,2024,1,0,1,8.629166666666666,0.0,0,1
2024-11-09,44.0,5,1,11,2024,1,0,1,7.358333333333331,0.0,0,1
2024-11-10,34.0,6,1,11,2024,1,0,1,8.016666666666667,0.0,0,1
2024-11-11,25.0,0,0,11,2024,0,0,0,7.8500000000000005,0.0,0,1
2024-11-12,29.0,1,0,11,2024,0,0,0,6.820833333333334,0.0,0,1
2024-11-13,29.0,2,0,11,2024,0,0,0,7.3999999999999995,0.0,0,1
2024-11-14,28.0,3,0,11,2024,1,0,1,8.933333333333334,0.0,0,1
2024-11-15,26.0,4,0,11,2024,1,0,1,6.383333333333333,0.0,0,1
2024-11-16,43.0,5,1,11,2024,1,0,1,9.587500000000002,0.0,0,1
2024-11-17,48.0,6,1,11,2024,1,0,1,5.316666666666666,11.8,1,0
2024-11-18,17.0,0,0,11,2024,1,0,1,1.9583333333333333,3.7,1,0
2024-11-19,25.0,1,0,11,2024,1,0,1,0.22083333333333335,2.2,1,0
2024-11-20,30.0,2,0,11,2024,1,0,1,-0.11249999999999999,0.0,0,1
2024-11-21,26.0,3,0,11,2024,1,0,1,-0.37916666666666665,0.0,0,1
2024-11-22,18.0,4,0,11,2024,1,0,1,1.5875000000000004,0.0,0,1
2024-11-23,53.0,5,1,11,2024,1,0,1,6.75,16.300000000000004,1,0
2024-11-24,54.0,6,1,11,2024,1,0,1,12.720833333333331,12.599999999999998,1,0
2024-11-25,23.0,0,0,11,2024,1,0,1,7.708333333333331,0.0,0,1
2024-11-26,24.0,1,0,11,2024,1,0,1,4.354166666666667,0.0,0,1
